bigg_id	KEGG	SEED
ASNN	R00485	
ASNS2	R00483	
NTRLASE3	R01887	
FORAMD	R00524	
FORA	R00524	
r0648	R03970	
ASNNpp	R00485	
ASNNe	R00485	
NTRLASE2	R03542	rxn02525
ASNNm	R00485	
ASPSE	R00485	
FORAMDx	R00524	
