bigg_id	KEGG	SEED
FADRx2	R09520	
PMDPHT	R07280	
RBFK	R00549	
ACP1_FMN	R00548	
AUNOR	R03458	
APRAUR	R03458	
DB4PS	R07281	
FMNAT	R00161	
FMNRx	R05705	
FMNRx2	R05706	rxn03975;rxn13930
RBFSa	R04457	
RBFSb	R00066	
ACP1e	R00548	
FMNATm	R00161	
RBFKm	R00549	
FADDP	R00160	
AFAT	R00161	
AUS	R07280	
DLDLBT	R04457	
RIBFS	R00066	
FADDPle	R00160	
