bigg_id	KEGG	SEED
ECOAH1	R03026	
BZDH	R01419;R01486	
VNDH_2	R01293	
VNTDM	R05274	
BCOALIG	R01422	
BCOALIG2	R01300	
PHEPC	R05603	
ECOAH1_1	R03026	
VNDH	R05699	
PHEPS	R05625	
ECOAH1m	R03026	
ECOAH1x	R03026	
