bigg_id	KEGG	SEED
C24STRer	R05641	
SQLEr	R02874	
CAS	R03200	
CYARTMT	R07481	
SMO	R02874	
ZYMSTR	R07498	
CHOLESTle	R01462	
r1380	R07498	
C8STI	R07497	
LNSTLS	R03199	
SAM24MT	R04427	
LNSTLSr	R03199	
CYEUOLCYCI	R03775	
MERGTROLR	R07483	
OBFOOLOR	R05731	
PSPPS	R00702	
SS	R02872	
