bigg_id	KEGG	SEED
THFAT	R02300	
THFATm	R02300	
MTHFC_1	R01655	
FTCD	R02302	
MTHFCx	R01655	
FOLR2_1	R02236	
FTCL	R02301	
MTAM	R02300	
FOMETRi	R02300	
MTHFC	R01655	
FTHFCL	R02301	
FTHFCLm	R02301	
MTHFCm	R01655	
MTHFCm_1	R01655	
FOLR2	R02236	
DHFOR	R02235	
FTAL	R02302	
r0512	R02235	
r0514	R02236	
