bigg_id	KEGG	SEED
CDPMEK	R05634	
DXPRIi	R05688	
GRTT	R02003	
MECDPS	R05637	
MEPCT	R05633	
OCTDPS	R09248	
PMEVK	R03245	
DPPS	R09249	
GGDPR	R02063	
ACACT1x	R00238	
MEVK1x	R02245	
PMEVKx	R03245	
CMS	R05633	
GGPS_1	R02061	
IDIh	R01123	
MCS	R05637	
ACACT1r	R00238	
DXPS	R05636	
IPDDI	R01123	
KAT1	R00238	
ACACT1m	R00238	
DPMVD	R01121	
FRTT	R02061	
MEVK1	R02245	
DPMVDx	R01121	
GRTTx	R02003	
IPDDIx	R01123	
CMK	R05634	
DXRI	R05688	
DXS	R05636	
FPPSh	R02003	
GGDR	R02063	
GPPSh	R01658	
