bigg_id	KEGG	SEED
ADCL	R05553	
ADCS	R01716	
DHFS	R02237	
PTHPS	R04286	
DHFS_1	R02237	
DHPS2_1	R03067	
PTHPSn	R04286	
H4MPTGL_atp	R09594	
AKP1_1	R04620	
FOLR2_1	R02236	
r0402	R01813	
r0707	R04620	
r0775	R05046	
r0777	R05048	
DHNPA2r	R03504	
DHPS2	R03067	
DNMPPA	R04621	
DNTPPA	R04638	
AKP1	R04620	
FOLR2	R02236	
DHFOR	R02235	
DNTPPA_1	R04638	
r0120	R00428	
r0512	R02235	
r0514	R02236	
r0673	R04285	
r0708	R04639	
