bigg_id	KEGG	SEED
AMID2	R02540	
FUMAC	R01364	
HGNTOR	R02519	
AMID5	R05551	
MAAIn	R03181	
ALDD19xr	R02536	
MACACI	R03181	
LCD	R02963	
r0546	R02536	
