bigg_id	KEGG	SEED
G1PTT	R02328	
TDPDRE	R06514	
MI3PP	R01187	
INS2D	R01183	
HEX1	R00299	
PGMT	R08639	
TDPDRR	R02777	
TDPGDH	R06513	
MI3PS	R07324	
