bigg_id	KEGG	SEED
TMDPPK	R00616	
TDPm	R00615	
DXPS	R05636	
HETZK	R04448	
TDP	R00615	
TMPK	R00617	
TMPPP	R03223	
THMTP	R00618	
DXS	R05636	
