bigg_id	KEGG	SEED
4HTHRS	R05086	
ALATA_D2	R01147	
E4PD	R01825	
HYPOE	R02494	
PYDXO_1	R01710	
OHPBAT	R05085	
PDX5POi	R00278	
PDXPP	R01911	
PERD	R04210	
PYAM5PO	R00277	
PYDAMK	R02493	
PYDXK	R00174	
PYDXNK	R01909	
PYDXPP	R00173	
PYDXNO	R01711	
PYDXOR	R01708	
PYDXS	R07456	
