bigg_id	KEGG	SEED
3DSPHR	R02978	
SERPT	R01281	
SLCBK1	R02976	
SPHPL	R02464	
SBPP1	R06520	
GAL3ST12_cho	R05105;R06122	
GBAl_cho	R01498	
UGCG_cho	R01497;R06275	
SBPP1er	R06520	
SGPL11r	R02464	
CERK_cho	R01495	
GBA_cho	R01498	
UGCGc	R01497;R06275	
