bigg_id	KEGG	SEED
PHETA1	R00694	
AADSACYCL	R02317	
1PPDCRp	R02201	
NMPTRCOX	R04027	
PHETA1m	R00694	
POATh	R00694	
LYSDC	R00462	
1PPDCRc	R02203	
AOXHEXCYCL	R04175	
LYSOXp	R00447	
PPD2CSPp	R04175	
HSPMS	R00018	
