bigg_id	KEGG	SEED
HSD17B1	R02353	
RE1630R	R04762	
RE2235C	R02356	
RE2235R	R02356	
RE2386C	R04764	
RE3013R	R03090	
DHEASULT	R03405	
HSD17B7r	R02353	
HSD17B8r	R02352	
STS1	R03404	
STS1r	R03404	
RE1587C	R02355	
RE1587L	R02355	
RE1587R	R02355	
RE1630C	R04762	
RE3013C	R03090	
