bigg_id	KEGG	SEED
3KGK	R07127	
ASCBPL	R07677	
GALCTD	R05608	
GLCRAL	R02754	
GLCRD	R02752	
RBP4E	R05850	
DASCBH	R04785	
GTHDH	R01108	
GULNDer	R01481	
UDPGNP	R08615	
ASCBOR	R00068	
GTHDHu	R01108	
GALCTD_1	R05608	
DOGULNR	R02637	
KG6PDC	R07125	
UDPGD	R00286	
X5PL3E	R03244	
GLNLASEer	R02933	
INOSTO	R01184	
ALDD32	R02957	
GLCRAL_1	R02754	
GLCRD_1	R02752	
GULND	R01481	
DASCBH_cho	R04785	
