bigg_id	KEGG	SEED
PTAr	R00230	
GLUDxi	R00243	
CYSO	R00893	
LCYSTCBOXL	R01682	
GDH1	R00243	
GDHm	R00243	
GDH	R00243	
ACKrh	R00315	
ACKrm	R00315	
SALADC2	R01682	
ACKr	R00315	
TAUDO	R05320	
ALAD_L	R00396	
CYSDO	R00893	
PTArh	R00230	
PTArm	R00230	
