bigg_id	KEGG	SEED
BDH	R01361	
OCOAT1	R00410	
ACACT1x	R00238	
ADCim	R01366	
BDHm	R01361	
OCOAT1m	R00410	
ACACT1r	R00238	
KAT1	R00238	
ACACT1m	R00238	
HBNOx	R01361	
