bigg_id	KEGG	SEED
G3PT	R00841	
GLYCDx	R01034	
GLYCK	R01514	
GLYK	R00847	
ALCD19y	R01041	
GLYCDy	R01039	
13PPDH	R03119	
GLYKm	R00847	
GLYPT	R01514	
r0393	R01752	
ALCD19	R01036	
DHAK	R01011	
GLYALDDr	R01752	
GLYCDH	R01047	
SQD1	R05775	
UDPSQS	R05775	
r0246	R01041	
r0340	R01514	
