bigg_id	KEGG	SEED
RDH1	R02124	
RDH1a	R08379	
BATHORHODOPSINI	R05041	
RHODOPSINRT	R02904	
TRETINOLOR2	R08379	
TRETINOLPMTACT	R02367	
BCDO	R00032	
RADH	R02123	
CAROMO	R00032	
LUMIRHODOPSINI	R06194	
METARHODOPSINH	R02127	
TRETINOLOR1	R02124	
