bigg_id	KEGG	SEED
GMHEPAT	R05644	rxn03916
MOAT	R04658	
TDSK	R04657	
UAGAAT	R04567	
USHD	R04549	
AGMHE	R05176	
KDOPS	R03254	
LPADSS	R04606	
MOAT2	R05074;R06285	
S7PI	R05645;R09768	rxn03917;rxn13937
U23GAAT	R04550	
UHGADA	R04587	
