bigg_id	KEGG	SEED
PHYTES	R02065	
LCYA	R06962	
GCATENEC	R03824	
LYCOPC	R05341	
PSPPS	R00702	
ANXANASCOR	R07179	
LCYB	R03824	
LCYD	R06963	
LCYE	R07840	
LCYG	R05341	
NEOXANS	R06948	
VIOXANOR	R07178	
