bigg_id	KEGG	SEED
ALAALAr	R01150	rxn00851
UAMAGS	R02783	rxn02008
UAMAS	R03193	rxn02286
UAPGR	R03192	
UAAGLS2	R02786	
UAGCVT	R00660	
UAGPT3	R05032;R06174	
UAGPT2	R05662;R06173	
GLNSP2	R05030	
