bigg_id	KEGG	SEED
ALLK	R03576	
FCLK	R03241	
GDPMNP	R00881	
GMAND	R00888	
HEX4	R01326	
MAN1PT2	R00883	
RMK	R03014	
TPI	R01015	
FBA2	R02568	
MAN1PT	R00885	
KHK	R00866	
TRIOK	R01059	
MNLDH2	R00868	
AM6PTh	R01326	
FPGPL	R02568	
ALLPI	R09030	
FCLPA	R02262	
PMANM	R01818	
RMI	R02437	
RMPA	R02263	
SBTD_D2	R00875	
GFUCS	R05692	
F1PGT	R01951	
TPIh	R01015	
SORD_D	R02925	
