id	ec_numbers	KEGG
rxn00538	4.2.3.2	R00748
rxn00539	4.3.1.7	R00749
rxn00611	1.1.1.8|1.1.1.94	R00842
rxn00612	1.1.1.94	R00844
rxn00614	1.1.3.21	R00846
rxn00616	1.1.5.3|1.1.99.5	R00848
rxn00620	3.6.1.16	R00855
rxn00621	2.7.7.39	R00856
rxn00751	2.7.1.32	R01021
rxn00753	2.3.1.6	R01023
rxn00754	3.1.1.7|3.1.1.8	R01026
rxn00758	3.1.4.2|3.1.4.46	R01030
rxn01071	2.7.1.82	R01468
rxn01073	3.1.4.2|3.1.4.46	R01470
rxn01380	2.7.7.15	R01890
rxn01478	2.1.1.103	R02037
rxn01479	2.7.7.14	R02038
rxn01865	2.7.8.4	R02563
rxn01983	3.1.1.5	R02746;R07291
rxn02026	3.1.4.13	R02817
rxn02450	3.1.1.5	R03417
rxn03114	2.5.1.42	R04520
rxn03682	4.3.3.-	R05381
rxn03683	4.3.3.-	R05382
rxn04681	2.1.1.103	R06868
rxn04682	2.1.1.103	R06869
rxn04683	3.1.3.75	R06870
rxn04684	3.1.3.75	R06871
rxn05901	2.3.1.15	R00851
rxn05919	2.3.1.42	R01013
rxn05963	3.1.4.4	R01310
rxn05964	3.1.4.3	R01312
rxn05968	2.3.1.23	R01318
rxn05969	2.3.1.62	R01319
rxn05970	2.1.1.71	R01320
rxn05971	2.7.8.2	R01321
rxn06041	3.6.1.26	R01797
rxn06043	2.7.7.41	R01799
rxn06044	2.7.8.8	R01800
rxn06045	2.7.8.5	R01801
rxn06046	2.7.8.11	R01802
rxn06079	3.1.4.3	R02027
rxn06080	3.1.3.27	R02029
rxn06081	2.7.8.-	R02030
rxn06086	3.1.4.4	R02051
rxn06087	3.1.4.3	R02052
rxn06088	3.1.1.4	R02053
rxn06089	3.1.1.32	R02054
rxn06090	4.1.1.65	R02055
rxn06091	2.1.1.17	R02056
rxn06092	2.7.8.1	R02057
rxn06098	2.3.1.43	R02114
rxn06138	3.1.3.4|3.1.3.81	R02239
rxn06139	2.7.1.107	R02240
rxn06140	2.3.1.51	R02241
rxn06141	2.3.1.52	R02242
rxn06233	1.1.1.101	R02756
rxn06364	3.1.1.52	R03360
rxn06375	3.1.1.5	R03416
rxn06376	2.1.1.71	R03424
rxn06562	3.1.1.32	R04034
rxn06706	2.3.1.23	R04480
rxn06803	2.3.1.40	R04864
rxn06971	2.7.8.24	R05794
rxn07173	2.3.1.198	R06872
rxn07254	2.7.8.29	R07376
rxn07255		R07377
rxn07267	2.7.8.-	R07390
rxn11998	2.5.1.41	R04158
rxn14345	2.7.7.67	R08966
rxn15169	3.1.1.4	R01315
rxn15170	3.1.1.32	R01316
rxn15302	2.3.1.43	R02114
rxn15365	3.1.1.5	R02747
rxn15545	1.1.1.261	R05679
rxn15546	1.1.1.261	R05680
rxn15666	3.1.1.5	R02746;R07291
rxn15902	2.3.1.-	R09034
rxn15903	2.3.1.-	R09035
rxn15904	2.3.1.-	R09036
rxn15905	2.3.1.-	R09037
rxn15906	3.1.1.-	R09038
rxn15942		R09072
rxn15943		R09073
rxn16789	2.7.1.174	R09944
rxn17704	2.7.7.14	R02038
rxn17705	2.7.7.14	R02038
rxn25970	2.7.7.67	R08966
rxn25971	2.7.8.38	R10255
rxn27460	1.1.1.8|1.1.1.94	R00842
rxn27898	1.1.1.94	R00844
rxn28327	1.1.5.3|1.1.99.5	R00848
rxn29958	3.1.4.2|3.1.4.46	R01030
rxn29959	3.1.4.2|3.1.4.46	R01470
rxn30017	4.3.1.7	R00749
rxn30381	1.1.1.8|1.1.1.94	R00842
rxn30859	3.1.3.75	R06871
rxn31410	3.1.4.2|3.1.4.46	R01030
rxn31777	2.7.7.15	R01890
rxn31786	1.1.1.94	R00844
rxn31984	2.1.1.103	R06869
rxn32327	2.1.1.103	R02037
rxn32358	2.7.1.82	R01468
rxn32490	2.1.1.103	R06868
rxn32753	2.1.1.71	R01320
rxn33063	2.1.1.71	R03424
rxn33398	3.1.4.2|3.1.4.46	R01030
rxn33407	2.7.8.2	R01321
rxn33778	3.1.4.3	R01312
rxn35164	1.1.3.21	R00846
rxn37873	1.1.1.8|1.1.1.94	R00842
rxn38064	2.7.1.32	R01021
rxn38094	2.7.1.82	R01468
rxn39311		R01802
rxn39318		R02027
rxn39319		R02052
rxn39320		R02053
rxn39321		R02054
rxn39322		R02057
rxn39330		R02239
rxn39331		R02240
rxn39361		R02746
rxn39390		R03360
rxn39398		R03416
rxn39399		R03417
rxn39440		R04034
rxn39448		R04158
rxn40157	1.3.1.101	R10325
rxn40158		R10326
rxn40163	1.3.99.34	R10331
