id	ec_numbers	KEGG
rxn01180	2.3.1.95	R01614
rxn01426	2.1.1.104	R01942
rxn01429	2.3.1.133|2.3.1.99|3.1.2.-	R01945
rxn01743	2.3.1.133	R02416
rxn01814	2.3.1.146	R02505
rxn02968	1.14.-.-	R04257
rxn03016	1.14.13.36	R04342
rxn05136	2.3.1.133	R07432
rxn05137	2.3.1.133|3.1.2.-	R07433
rxn05139	1.14.13.-	R07436
rxn07118	1.14.13.36	R06582
rxn13967	2.4.1.-	R08813
rxn13998	2.3.1.-	R08806
rxn14020	1.14.13.11	R08815
rxn14051	2.3.1.-|2.3.1.219	R08807
rxn14065	2.3.1.-|2.3.1.217	R08810
rxn14103	2.4.1.-	R08814
rxn14199	2.1.1.-	R08804
rxn14243	2.3.1.-|2.3.1.218	R08805
rxn14284	2.3.1.-|2.3.1.217	R08808
rxn14387	2.1.1.-	R08803
rxn14400	2.3.1.-	R08809
rxn15792		R08796
rxn15793		R08797
rxn15794		R08798
rxn15795		R08799
rxn15796		R08800
rxn15797		R08801
rxn15798		R08802
rxn15799		R08811
rxn15800		R08812
rxn16712	2.1.1.240	R09872
rxn17080	1.14.13.36	R04342
rxn31990	2.3.1.133	R07432
rxn31996	2.3.1.133	R07432
rxn32026	1.14.13.11	R08815
rxn32511	2.3.1.133|3.1.2.-	R07433
rxn32512	2.3.1.133|3.1.2.-	R07433
rxn32513	2.3.1.133|3.1.2.-	R07433
rxn32778	2.3.1.133|2.3.1.99|3.1.2.-	R01945
rxn32780	2.3.1.133|2.3.1.99|3.1.2.-	R01945
rxn32781	2.3.1.133|2.3.1.99|3.1.2.-	R01945
rxn32817	2.3.1.133	R02416
rxn32822	2.3.1.133	R02416
rxn33553	1.14.13.36	R06582
rxn33554	1.14.13.36	R06582
rxn33688	2.1.1.104	R01942
rxn33793	1.14.13.36	R04342
rxn37912	2.3.1.133	R02416
rxn38370	2.3.1.133	R07432
rxn40092	2.3.1.211	R10233
