id	ec_numbers	KEGG
rxn00123	3.1.3.74	R00173
rxn00124	2.7.1.35	R00174
rxn00208	1.4.3.5	R00277
rxn00209	1.4.3.5	R00278
rxn00848	2.6.1.54	R01147
rxn01154	2.6.1.54	R01580
rxn01205	3.5.1.29	R01649
rxn01248	1.1.1.107	R01707
rxn01249	1.1.1.65	R01708
rxn01251	1.4.3.5	R01710
rxn01252	1.1.3.12|1.4.3.5	R01711
rxn01253	2.6.1.30	R01712
rxn01254	2.6.1.31	R01713
rxn01331	1.2.1.72	R01825
rxn01396	2.7.1.-|2.7.1.35	R01909
rxn01397	1.1.99.9	R01910
rxn01398	3.1.3.74	R01911
rxn01400		R01913
rxn01807	2.7.1.35	R02493
rxn01808	3.1.3.74	R02494
rxn02145	3.1.1.27	R02992
rxn02427	1.14.12.4	R03385
rxn02428	1.14.12.4	R03386
rxn02477	4.1.1.51	R03461
rxn02939	1.1.1.290	R04210
rxn03048	3.5.1.66	R04397
rxn03118		R04524
rxn03139	1.14.12.5|1.14.13.241	R04570
rxn03149		R04593
rxn03445	2.6.1.52	R05085
rxn03446	4.2.3.1	R05086
rxn03951	1.1.1.262	R05681
rxn04070	2.6.99.2	R05838
rxn04071	2.6.1.54	R05839
rxn05116		R07406
rxn05144		R07456
rxn06851		R05084
rxn11559	1.2.3.1|1.2.3.8	R01709
rxn11565	1.1.1.-	R02993
rxn11664		R05840
rxn15553		R05840
rxn15554		R05840
rxn15678		R07456
rxn28681	2.6.1.54	R01147
rxn30055	1.4.3.5	R00277
rxn30747	1.4.3.5	R00277
rxn31960	1.4.3.5	R00277
rxn33135	2.6.1.54	R01147
rxn33691	3.1.3.74	R01911
rxn35556	1.4.3.5	R01710
rxn38275	1.1.1.65	R01708
rxn38691	2.7.1.35	R00174
rxn38692	2.7.1.-|2.7.1.35	R01909
rxn38693	1.4.3.5	R00278
rxn38694	2.7.1.35	R02493
