id	ec_numbers	KEGG
rxn00583	1.3.1.19	R00812
rxn02526	1.14.12.3	R03543
rxn02745	1.13.11.37	R03891
rxn02747	3.1.1.45	R03893
rxn02807	1.14.13.20	R03997
rxn02969	1.13.11.1	R04258
rxn02970	5.5.1.7	R04259
rxn03142	5.2.1.10	R04576
rxn03551	1.2.1.61	R05236
rxn03557	1.3.1.-	R05243
rxn03560	1.13.11.-|1.13.11.66	R05246
rxn03563	1.14.13.219|1.14.13.7	R05249
rxn03581	2.5.1.-	R05269
rxn03599	3.8.1.2|3.8.1.3	R05287
rxn03670	3.8.1.5	R05369
rxn03671	3.8.1.5	R05370
rxn03687	4.5.1.-	R05386
rxn03688	4.5.1.-	R05387
rxn03691	5.5.1.1	R05390
rxn03693	5.5.1.7	R05392
rxn03694	5.5.1.11	R05393
rxn03698	1.3.1.-	R05397
rxn03699	1.6.5.7	R05399
rxn03702	1.8.99.-|2.5.1.-	R05402
rxn03703	1.21.4.a|1.8.99.-|2.5.1.-	R05403
rxn03706	1.13.11.2	R05406
rxn03707	1.13.11.-	R05407
rxn03708	1.13.11.-	R05408
rxn03709	1.13.11.-	R05409
rxn03719	1.14.11.-	R05419
rxn03729	1.14.12.-	R05429
rxn03741	1.14.13.-|1.14.13.20|1.14.13.7	R05441
rxn03745		R05445
rxn03746	1.14.13.-	R05446
rxn03747	1.14.13.-	R05447
rxn03748	1.14.13.-	R05448
rxn03749	1.14.13.-	R05449
rxn03779		R05483
rxn03780		R05484
rxn03786	1.14.11.-	R05493
rxn03795	1.97.1.-	R05504
rxn03800	3.1.1.45	R05510
rxn03801	3.1.1.45	R05511
rxn03822		R05533
rxn03823		R05534
rxn03824		R05535
rxn03825		R05536
rxn04646	1.14.12.-	R06831
rxn04647	1.3.1.19|1.3.1.an	R06832
rxn04648	1.13.11.1	R06833
rxn04649	5.5.1.7	R06834
rxn04650	3.1.1.45	R06835
rxn04653	3.1.1.45	R06838
rxn04654	1.13.11.1	R06839
rxn04663	1.3.1.32	R06848
rxn04664		R06849
rxn04666	1.14.13.-	R06851
rxn04671	1.14.12.-	R06856
rxn04672	1.3.1.19	R06857
rxn06545	1.14.13.50	R03982
rxn06711		R04500
rxn06893	2.5.1.-	R05267
rxn06904	1.3.1.32	R05355
rxn06908	4.5.1.-	R05388
rxn06912	1.14.11.-	R05419
rxn06927	1.97.1.-	R05505
rxn07169	5.5.1.7	R06840
rxn07170		R06850
rxn07171		R06855
rxn07484	3.8.1.5	R07669
rxn07485	3.8.1.5	R07670
rxn07600	1.14.-.-	R07793
rxn07601	1.97.1.-	R07794
rxn07618	1.13.11.39	R07827
rxn11653	1.14.13.-	R05418
rxn15992	1.14.12.-	R09130
rxn15993	1.14.12.-	R09131
rxn15994	1.3.1.-	R09132
rxn15995	1.3.1.-	R09133
rxn15996	1.13.11.1	R09134
rxn15997	5.5.1.7	R09135
rxn15998	3.1.1.45	R09136
rxn15999	1.3.1.32	R09137
rxn16000	1.3.1.32	R09138
rxn16001		R09139
rxn17743	1.13.11.-	R05408
rxn20036	4.5.1.-	R05386
rxn20037	4.5.1.-	R05387
rxn20040	3.8.1.5	R05369
rxn20041	3.8.1.5	R05370
rxn38059	3.1.1.45	R03893
rxn38509	3.1.1.45	R06838
rxn39502		R05493
rxn39978		R10042
rxn39979	1.14.13.M20	R10043
