id	ec_numbers	KEGG
rxn07804	1.-.-.-	R08014
rxn07805	1.7.1.-	R08015
rxn07806	1.7.1.-	R08016
rxn07807	1.-.-.-	R08017
rxn07808	1.7.1.-	R08018
rxn07809	1.7.1.-	R08019
rxn07817		R08027
rxn07820		R08030
rxn07823		R08033
rxn07824	1.12.99.6|1.2.7.1|1.2.99.2	R08034
rxn07825	1.8.99.3	R08035
rxn07826	2.3.1.5	R08036
rxn07830		R08040
rxn07831		R08041
rxn07832	1.-.-.-	R08042
rxn07833	1.7.1.-	R08043
rxn07834	1.7.1.-	R08044
rxn07835	1.7.1.-	R08045
rxn07836	1.7.1.-	R08046
rxn07837	1.7.1.-	R08047
rxn07838		R08048
rxn07839		R08049
rxn11690		R08020
rxn11691		R08037
rxn11692		R08038
rxn16092	1.7.1.-	R09230
rxn16093	1.7.1.-	R09231
rxn16094	1.7.1.-	R09232
rxn16095	1.14.12.-|1.14.12.24	R09233
rxn16096	1.13.12.-	R09234
rxn16097	1.7.1.-	R09235
rxn16098	1.1.1.-	R09236
rxn16099	1.13.11.-	R09237
rxn16100	3.7.1.-	R09238
rxn16102	1.7.1.-	R09240
rxn16103	1.7.1.-	R09241
rxn16104	1.7.1.-	R09242
rxn16105	1.7.1.-	R09243
