id	ec_numbers	KEGG
rxn00589	1.14.13.1	R00818
rxn02107	1.2.1.-|1.2.1.65	R02941
rxn02125	1.14.12.12	R02968
rxn02877	1.3.1.29	R04115
rxn02878	1.13.11.-|1.13.11.56	R04117
rxn03484	4.1.2.45|4.2.1.-	R05136
rxn03485	5.3.99.-|5.99.1.4	R05137
rxn04707		R06898
rxn04708		R06899
rxn04709		R06900
rxn04711		R06902
rxn04712	4.1.99.-	R06903
rxn04713	2.8.3.-	R06904
rxn04714	1.3.99.-	R06905
rxn04715	4.2.1.-	R06906
rxn04716	1.1.-.-	R06907
rxn04717	2.3.1.-	R06908
rxn04718	1.14.12.12	R06909
rxn04719	1.3.1.29	R06910
rxn04720	1.13.-.-	R06911
rxn04721	5.3.99.-	R06912
rxn04722	4.2.1.-	R06913
rxn04723	1.2.1.-	R06914
rxn04724	1.14.13.1	R06915
rxn04725	1.14.13.-	R06916
rxn04726	1.1.1.1	R06917
rxn04727	1.2.1.-	R06918
rxn04728	1.14.12.-	R06919
rxn04729	1.1.-.-	R06920
rxn04730	1.13.-.-	R06921
rxn04731	5.3.99.-	R06922
rxn04732	4.2.1.-	R06923
rxn04733	1.2.3.-	R06924
rxn04734	4.1.1.-	R06925
rxn04735	1.14.13.-	R06926
rxn04736	1.1.1.1	R06927
rxn04737	1.2.1.-	R06928
rxn04738		R06929
rxn04739	1.14.12.12	R06930
rxn04740	1.3.1.29	R06931
rxn04741	1.13.-.-	R06932
rxn04742	5.3.99.-	R06933
rxn04743	4.2.1.-	R06934
rxn04744	1.2.1.-	R06935
rxn04745	1.14.13.1	R06936
rxn04746	1.14.12.12	R06937
rxn04747		R06938
rxn04748	1.14.13.1	R06939
rxn06861	4.1.2.45|4.2.1.-	R05136
rxn07175		R06901
rxn07496	1.14.99.-	R07682
rxn07497	1.14.99.-	R07683
rxn07498	1.13.11.-	R07684
rxn07500		R07686
rxn07512	1.14.99.-	R07698
rxn07513	1.14.99.-	R07699
rxn07523	1.14.13.-|1.14.13.172	R07709
rxn07524	1.14.13.-	R07710
rxn07671	2.8.3.-	R07881
rxn15698		R07685
rxn31404	1.14.13.1	R00818
rxn31435	1.2.1.-|1.2.1.65	R02941
rxn31516		R06938
rxn31891	1.1.1.1	R06927
rxn32001	5.3.99.-|5.99.1.4	R05137
rxn32002	5.3.99.-|5.99.1.4	R05137
rxn32205	4.1.99.-	R06903
rxn32233	2.8.3.-	R07881
rxn32361	2.3.1.-	R06908
rxn32631	1.14.13.-	R06926
rxn32766	1.2.1.-|1.2.1.65	R02941
rxn32767	1.2.1.-|1.2.1.65	R02941
rxn32843	4.2.1.-	R06906
rxn33086	1.1.-.-	R06907
rxn33146	1.13.11.-|1.13.11.56	R04117
rxn33147	1.13.11.-|1.13.11.56	R04117
rxn33440	2.8.3.-	R06904
rxn33666	1.3.99.-	R06905
rxn33686	1.2.1.-	R06928
rxn33700	4.1.2.45|4.2.1.-	R05136
rxn33701	4.1.2.45|4.2.1.-	R05136
rxn39782		R06902
rxn39850		R07686
