id	ec_numbers	KEGG
rxn01467	4.2.3.10	R02004
rxn01468	4.2.3.11	R02006
rxn01469	5.5.1.22|5.5.1.8	R02007
rxn01471	4.2.3.15	R02009
rxn01473	4.2.3.16	R02013
rxn01566	1.1.1.207	R02177
rxn01786	1.14.13.48	R02468
rxn01787	1.14.13.47	R02469
rxn01788	1.14.13.49	R02470
rxn01850	1.1.1.208	R02548
rxn02147	1.1.1.241	R02994
rxn02148	1.14.13.51	R02995
rxn02234	1.1.1.243	R03114
rxn02336	1.1.1.223	R03261
rxn02535	2.1.1.50	R03554
rxn02536	1.3.3.9	R03555
rxn02537	1.14.13.74	R03556
rxn03449		R05089
rxn03450		R05090
rxn04018	4.2.3.119	R05765
rxn04019	4.2.3.120	R05766
rxn04065	1.14.13.74	R05832
rxn04066	1.3.3.9	R05833
rxn04067	2.1.1.50	R05834
rxn04127		R05898
rxn04128		R05899
rxn04129		R05900
rxn04134	1.1.1.275	R06117
rxn04135	1.14.13.80|1.14.14.53	R06119
rxn04136	4.2.3.20	R06120
rxn04280		R06418
rxn04281	1.3.1.81	R06419
rxn04282	1.3.1.81	R06420
rxn04283	4.2.3.-	R06421
rxn04284	4.2.3.-	R06422
rxn06994		R05898
rxn07447	4.2.3.-|4.2.3.25	R07631
rxn07448	4.2.3.26	R07632
rxn11611		R04578
rxn12058	3.1.7.11|3.1.7.3	R08396
rxn13988	1.14.13.105	R08925
rxn14129	1.14.13.104	R08923
rxn14222	1.1.1.324	R08499
rxn14271	1.3.1.82	R06417
rxn14337	4.2.3.-	R02011
rxn14390	1.14.13.152	R08785
rxn15295		R02008
rxn15787		R08784
rxn15788		R08786
rxn16548	4.2.1.127	R09702
rxn16554	5.4.4.4	R09708
rxn16760	1.14.13.151	R09922
rxn16761	1.14.13.151	R09923
rxn16762	1.14.13.-|1.14.13.151	R09924
rxn17096	1.14.13.74	R03556
rxn17226	1.3.3.9	R03555
rxn19263	1.1.1.243	R03114
rxn19950	1.1.1.223	R03261
rxn20209	4.2.3.111	R06421
rxn22782	4.2.1.127	R09702
rxn22783	5.4.4.4	R09708
rxn37997	4.2.3.16	R02013
rxn39608	1.1.1.275	R06117
rxn39714	1.3.1.82	R06417
rxn39715		R06419
rxn39716	1.3.1.81	R06420
rxn39845	4.2.3.26	R07632
rxn39921	1.14.13.156	R08784
