id	ec_numbers	KEGG
rxn01062	1.3.1.21	R01456
rxn01707	1.1.3.16	R02373
rxn02337	1.1.1.216	R03264
rxn06161	1.14.99.22	R02374
rxn11518		R08132
rxn11519		R08133
rxn11520		R08134
rxn11521		R08135
rxn11522		R08136
rxn11523		R08137
rxn11524		R08138
rxn11525		R08139
rxn11526	1.1.1.-	R08140
rxn11527	1.1.1.-	R08141
rxn11528	1.-.-.-	R08142
rxn11529	1.14.-.-	R08143
rxn11530	3.1.7.1	R08144
rxn11531		R08145
rxn11532		R08146
rxn11533		R08147
rxn11534	1.14.13.-	R08148
rxn11535	3.1.1.59	R08149
rxn11536	3.1.1.59	R08150
rxn11537	2.1.1.-	R08151
rxn11538		R08152
rxn11539		R08153
rxn11540		R08154
rxn11541		R08155
rxn11542		R08156
rxn26967	1.3.1.21	R01456
rxn38682	1.3.1.21	R01456
