id	ec_numbers	KEGG
rxn11749	3.5.4.5	R08221
rxn11750	2.4.2.4	R08222
rxn11754	1.3.1.2	R08226
rxn11755	3.5.2.2	R08227
rxn11756	3.5.1.6	R08228
rxn11757	2.4.2.3	R08229
rxn11758	2.4.2.4	R08230
rxn11759	2.4.2.10	R08231
rxn11760	2.7.1.48	R08232
rxn11761	2.7.1.21	R08233
rxn11762		R08234
rxn11763	1.17.3.2	R08235
rxn11765	2.4.2.8	R08237
rxn11766	2.4.2.8	R08238
rxn11767	2.1.1.67	R08239
rxn11768	1.1.1.205	R08240
rxn11771	3.6.1.19	R08243
rxn11772	6.3.5.2	R08244
rxn11773	2.4.2.8	R08245
rxn11774	2.1.1.67	R08246
rxn11776	2.3.1.5	R08248
rxn11777	3.5.1.-	R08249
rxn11778	2.3.1.5	R08250
rxn11779		R08251
rxn11780		R08252
rxn11781		R08253
rxn11782		R08254
rxn11784	1.14.14.1	R08256
rxn11787	2.4.1.17	R08259
rxn11788	3.2.1.31	R08260
rxn12023	3.1.1.1	R08220
rxn12024	1.14.14.1	R08225
rxn12025	2.7.4.-	R08241
rxn12026	2.7.4.-	R08242
rxn12027		R08252
rxn12028	3.1.1.1	R08255
rxn12029	1.14.14.1	R08257
rxn12030	3.1.1.1	R08258
rxn15727	3.2.1.31	R08260
rxn34692	3.5.1.6	R08228
rxn39889		R08234
rxn39890		R08235
rxn39891		R08237
rxn39892		R08238
