id	ec_numbers	KEGG
rxn00004	4.1.3.17	R00008
rxn00171	1.2.1.10	R00228
rxn00178	2.3.1.9	R00238
rxn00255	4.1.3.17	R00350
rxn00540	4.1.3.39	R00750
rxn00583	1.3.1.19	R00812
rxn00584	1.3.1.25	R00813
rxn00587	1.13.11.2	R00816
rxn00588	1.13.11.1	R00817
rxn00592	4.1.1.46	R00821
rxn00593	4.1.1.63	R00822
rxn00598	2.3.1.-|2.3.1.16|2.3.1.174	R00829
rxn00959	1.14.13.12	R01295
rxn00960	1.14.13.33	R01296
rxn00961	1.14.13.64	R01297
rxn00962	1.14.13.2|1.14.13.33	R01298
rxn00963	1.14.13.64	R01299
rxn00964	6.2.1.27	R01300
rxn00965	3.1.2.23	R01301
rxn01035	6.2.1.25	R01422
rxn01040		R01427
rxn01096	1.13.11.14	R01507
rxn01189	1.14.13.23	R01628
rxn01190	1.13.11.-|1.14.13.64	R01629
rxn01191	1.13.11.-|1.14.13.64	R01630
rxn01192	1.13.11.3	R01631
rxn01193	1.13.11.8	R01632
rxn01452	1.1.1.157	R01976
rxn01884	1.14.13.24	R02589
rxn01893	4.2.1.80	R02601
rxn01894	4.1.1.77	R02602
rxn01896	3.7.1.9	R02604
rxn01993	1.2.1.32|1.2.1.85	R02762
rxn01994		R02763
rxn02141	1.3.1.32	R02988
rxn02142	1.3.1.32	R02989
rxn02143	2.8.3.6	R02990
rxn02144	3.1.1.24	R02991
rxn02167	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn02169	4.1.1.70|7.2.4.e	R03028
rxn02369	5.5.1.2	R03307
rxn02370	5.5.1.5	R03308
rxn02483	4.1.1.44	R03470
rxn02526	1.14.12.3	R03543
rxn02746		R03892
rxn02788	5.3.2.-|5.3.2.6	R03966
rxn02852	1.13.11.37	R04061
rxn02948	4.1.1.-	R04223
rxn02980	3.1.1.57	R04277
rxn02981	1.1.1.312|1.2.1.45	R04278
rxn02982	1.1.1.312|1.2.1.45	R04279
rxn03089	4.2.1.83	R04478
rxn03097	5.5.1.1	R04489
rxn03442	4.2.1.-	R05078
rxn03496	1.14.12.14	R05156
rxn03617	1.1.1.259	R05305
rxn03622	1.3.1.62	R05311
rxn03863	1.1.1.-|1.1.1.368	R05581
rxn03864	1.1.1.-	R05582
rxn03866	2.3.1.-	R05586
rxn03871	3.1.2.-	R05592
rxn03873	3.7.1.-|3.7.1.21	R05594
rxn03876	4.2.1.100	R05597
rxn03879	4.2.1.-	R05600
rxn03880	4.2.1.-	R05601
rxn03888		R05609
rxn03889		R05610
rxn03896	6.2.1.-	R05620
rxn03897	1.14.12.10	R05621
rxn03898	1.14.12.10	R05622
rxn05960	1.14.99.15	R01306
rxn06014	1.14.99.23	R01508
rxn06167	1.3.7.8	R02451
rxn06938	1.3.99.32|1.3.99.7	R05579
rxn06944	1.3.-.-	R05619
rxn07602	1.13.11.2	R07795
rxn07630	5.3.3.10	R07839
rxn11610	3.7.1.-	R04488
rxn11651	1.3.7.9	R05316
rxn15641	5.5.1.1	R06989
rxn15642	5.3.3.4	R06990
rxn16112		R09252
rxn16552	5.3.2.8|5.3.3.16	R07839;R09706
rxn19031	2.3.1.9	R00238
rxn19225	1.14.13.12	R01295
rxn19669	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn19825	4.1.1.70|7.2.4.e	R03028
rxn23791	3.1.1.57	R04277
rxn27656	1.2.1.10	R00228
rxn31209	2.3.1.9	R00238
rxn31210	2.3.1.9	R00238
rxn32364	1.1.1.157	R01976
rxn32710	1.2.1.10	R00228
rxn32711	1.2.1.10	R00228
rxn34630	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn34632	1.1.1.157	R01976
rxn39342		R02451
rxn39495		R05316
rxn39933	1.3.8.10	R09252
rxn39978		R10042
rxn39979	1.14.13.M20	R10043
