id	ec_numbers	KEGG
rxn00302	3.5.4.16	R00428
rxn00684	1.5.1.3	R00936
rxn00686	1.5.1.3	R00939
rxn00689	6.3.2.17	R00942
rxn01257	2.6.1.85	R01716
rxn01313	1.5.1.34|1.6.99.7	R01793
rxn01314	1.5.1.34	R01794
rxn01324	1.1.1.153	R01813
rxn01601	1.5.1.3	R02235
rxn01602	1.5.1.3	R02236
rxn01603	6.3.2.12|6.3.2.17	R02237
rxn02200	2.5.1.15	R03066
rxn02201	2.5.1.15	R03067
rxn02430	1.5.1.47	R03388
rxn02503	2.7.6.3	R03503
rxn02504	4.1.2.25	R03504
rxn02985	1.1.1.153|1.1.1.220	R04285
rxn02986	4.2.3.12	R04286
rxn03167	3.1.3.1	R04620
rxn03168	3.6.1.-	R04621
rxn03173	3.6.1.-|3.6.1.67	R04638
rxn03174	3.5.4.16	R04639
rxn03419	3.5.4.16	R05046
rxn03421	3.5.4.16	R05048
rxn03471		R05122
rxn03841	4.1.3.38	R05553
rxn06628	3.4.19.9	R04242
rxn06746		R04622
rxn07436	1.7.1.13	R07605
rxn10543	6.3.2.33	R09594
rxn12649	1.5.1.3	R00940
rxn14120	1.5.1.3	R00937
rxn15454	6.3.2.17	R04241
rxn16231	4.1.99.18	R09394
rxn16232		R09395
rxn16806	4.1.2.50	R09959
rxn16824	6.3.4.20	R09978
rxn19071	4.1.3.38	R05553
rxn19488	6.3.2.12|6.3.2.17	R02237
rxn20498	2.6.1.85	R01716
rxn20499	2.6.1.85	R01716
rxn24829	4.1.99.18	R09394
rxn27793	1.5.1.3	R00939
rxn27860	6.3.2.17	R00942
rxn27861	6.3.2.17	R00942
rxn30104	1.5.1.3	R00939
rxn30129	6.3.2.17	R00942
rxn30368	4.1.2.25	R03504
rxn30369	2.5.1.15	R03066
rxn30380	2.5.1.15	R03067
rxn30396	2.7.6.3	R03503
rxn30654	3.6.1.-	R04621
rxn32434	1.5.1.3	R00936
rxn39454		R04242
rxn39829	1.7.1.13	R07605
rxn39964	4.3.99.3	R10002
