id	ec_numbers	KEGG
rxn00586	1.14.13.7	R00815
rxn00592	4.1.1.46	R00821
rxn00594	1.14.12.1	R00823
rxn00595	1.14.12.1	R00825
rxn00722	1.14.13.35	R00980
rxn00723	6.2.1.32	R00982
rxn00921	4.1.1.61	R01238
rxn00957	1.2.1.28|1.2.1.64	R01293
rxn00958	1.2.1.7	R01294
rxn00959	1.14.13.12	R01295
rxn00964	6.2.1.27	R01300
rxn01032	1.2.1.28|1.2.1.29	R01419;R01486
rxn01033	1.2.1.7	R01420
rxn01034	3.6.1.7	R01421
rxn01035	6.2.1.25	R01422
rxn01193	1.13.11.8	R01632
rxn01294	4.1.1.7	R01764
rxn01863	1.14.13.27	R02561
rxn01864	1.14.13.27	R02562
rxn01933	4.1.1.7	R02672
rxn01934	1.1.3.19	R02673
rxn02065	1.1.3.38	R02877
rxn02165	1.14.13.29	R03023
rxn02166	3.1.3.1|3.1.3.2|3.1.3.41	R03024
rxn02167	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn02324	4.1.1.59	R03247
rxn02688	5.1.2.2	R03791
rxn02690	1.14.16.6	R03794
rxn02808	1.14.13.40	R03998
rxn02809	1.14.13.40	R03999
rxn02980	3.1.1.57	R04277
rxn02981	1.1.1.312|1.2.1.45	R04278
rxn02982	1.1.1.312|1.2.1.45	R04279
rxn02983	1.13.11.8	R04280
rxn02992	1.97.1.2	R04297
rxn03097	5.5.1.1	R04489
rxn03558	1.6.5.6	R05244
rxn03571	1.14.13.-|1.14.13.167	R05258
rxn03577	1.14.-.-	R05265
rxn03586	1.14.13.82	R05274
rxn03589	1.7.1.-	R05277
rxn03590	1.13.11.-|1.13.11.3	R05278
rxn03591	1.14.12.-	R05279
rxn03592	1.14.12.-	R05280
rxn03619	1.3.1.57	R05308
rxn03684	5.4.4.1	R05383
rxn03695	5.5.1.-	R05394
rxn03699	1.6.5.7	R05399
rxn03700	1.7.1.-	R05400
rxn03701	1.7.1.-	R05401
rxn03705	1.13.11.-|1.13.11.74	R05405
rxn03720	3.1.1.-|3.1.1.92	R05420
rxn03721	3.1.8.1	R05421
rxn03781		R05485
rxn03782		R05486
rxn03835		R05546
rxn03837	3.1.8.1	R05548
rxn03865	1.4.-.-	R05585
rxn03869	3.5.1.4	R05590
rxn03870	3.5.5.1	R05591
rxn03875	4.2.1.84	R05596
rxn03882	6.4.1.-	R05603
rxn03969	1.2.1.67	R05699
rxn04033	3.5.1.86	R05783
rxn04666	1.14.13.-	R06851
rxn04667	1.4.-.-	R06852
rxn04668	1.1.-.-	R06853
rxn04669	1.1.-.-	R06854
rxn04795	5.4.4.3	R06988
rxn06609	1.1.99.31	R04160
rxn07479	1.1.99.31	R07664
rxn07483	1.2.3.-	R07668
rxn07511	1.14.-.-	R07697
rxn07514	1.14.-.-	R07700
rxn07520	1.14.-.-	R07706
rxn07541	1.7.1.-	R07727
rxn07544	5.4.99.-	R07730
rxn07548	1.4.-.-	R07734
rxn07619	6.2.1.-	R07828
rxn07620	5.5.1.-	R07829
rxn07622	3.7.1.-	R07831
rxn07623	2.8.3.-|2.8.3.8	R07832
rxn07624	2.3.1.-	R07833
rxn07626		R07835
rxn07627	1.14.13.-	R07836
rxn07628	1.14.13.-	R07837
rxn07629		R07838
rxn11651	1.3.7.9	R05316
rxn11689		R07835
rxn12007		R05346
rxn12009	2.7.9.-	R05625
rxn13961	1.14.14.1	R05259
rxn16130	2.1.1.-	R09270
rxn16131	2.1.1.-	R09271
rxn16132	1.13.11.-	R09272
rxn16133		R09273
rxn16134		R09274
rxn16135		R09275
rxn16136		R09276
rxn16137		R09277
rxn16138		R09278
rxn16144	5.4.4.3	R09284
rxn16145		R09285
rxn16147		R09287
rxn16148	1.7.1.-	R09288
rxn16409	1.13.11.57	R09565
rxn19198	3.1.8.1	R05421
rxn19199	3.1.8.1	R05421
rxn19224	1.2.1.28|1.2.1.29	R01419;R01486
rxn19225	1.14.13.12	R01295
rxn19669	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn23757		R10136
rxn23791	3.1.1.57	R04277
rxn25121	3.1.8.1	R05548
rxn27618	3.1.3.1|3.1.3.2|3.1.3.41	R03024
rxn31345	1.14.-.-	R07697
rxn31961	1.7.1.-	R05401
rxn31962	1.7.1.-	R05401
rxn32212	1.7.1.-	R05400
rxn32220	1.7.1.-	R05400
rxn33004	5.4.4.1	R05383
rxn33005	5.4.4.1	R05383
rxn33225		R07835
rxn33311		R07835
rxn34630	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn39495		R05316
rxn39851		R07697
rxn39934		R09273
