id	ec_numbers	KEGG
rxn00178	2.3.1.9	R00238
rxn00310	1.4.3.14	R00447
rxn00311	1.14.13.59	R00448
rxn00312	1.13.12.2	R00449
rxn00314	1.5.1.16	R00452
rxn00316	2.3.1.-	R00454
rxn00318	3.5.1.17	R00458
rxn00320	5.1.1.5|5.1.1.9	R00460
rxn00321	5.4.3.2	R00461
rxn00322	4.1.1.18	R00462
rxn00510	1.5.1.7	R00715
rxn00511	1.5.1.8	R00716
rxn00868	1.3.1.44|1.3.8.1	R01171
rxn00994	2.8.3.9	R01365
rxn01186	2.3.1.32	R01620
rxn01423	2.6.1.39	R01939
rxn01451	1.1.1.211|1.1.1.35	R01975
rxn01578	1.5.1.1|1.5.1.21	R02201
rxn01579	1.5.1.1|1.5.1.21	R02203
rxn01580	1.5.3.7	R02204
rxn01581	1.5.99.3	R02205
rxn01630	3.5.1.30	R02273
rxn01631	2.6.1.48	R02274
rxn01632	3.5.1.-|3.5.1.63	R02276
rxn01662	1.5.1.9	R02313
rxn01663	1.5.1.10	R02315
rxn01727	1.14.11.1	R02397
rxn01729	1.2.1.20	R02401
rxn01730	6.2.1.6	R02402
rxn02045	5.4.3.4	R02852
rxn02167	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn02170	4.3.1.14	R03030
rxn02226	1.2.1.31	R03102
rxn02227	1.2.1.31	R03103
rxn02266	2.3.1.102	R03168
rxn02344	5.4.3.3	R03275
rxn02350	1.2.1.3|1.2.1.47	R03283
rxn02351	4.1.2.-	R03284
rxn02403	1.4.1.11	R03349
rxn02422	2.7.1.81	R03378
rxn02423	2.4.1.50	R03380
rxn02469	1.14.11.8	R03451
rxn02605		R03666
rxn02830	2.6.1.-|2.6.1.65	R04029
rxn02893	1.1.1.-|1.2.4.-	R04142
rxn02915	3.5.1.17	R04174
rxn02916		R04175
rxn03204	1.4.1.12	R04687
rxn03205	1.4.1.12	R04688
rxn06172	1.3.99.7	R02488
rxn06370	1.14.11.4	R03376
rxn06515	2.1.1.43|2.1.1.59|2.1.1.60	R03875
rxn06804	2.1.1.43|2.1.1.59|2.1.1.60	R04866
rxn06805	2.1.1.43|2.1.1.59|2.1.1.60	R04867
rxn11598	3.4.-.-	R04313
rxn11955	1.2.4.2	R01940
rxn11960	2.3.1.61	R02571
rxn11968	2.6.1.21	R02851
rxn15329	1.14.11.1	R02397
rxn15330	1.14.11.1	R02397
rxn16586	1.3.1.38|1.3.1.86	R09738
rxn17089	1.14.13.59	R00448
rxn17246	1.5.1.8	R00716
rxn17247	1.5.1.9	R02313
rxn17384	2.6.1.39	R01939
rxn19031	2.3.1.9	R00238
rxn19669	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn20015	1.5.3.7	R02204
rxn20016	1.5.3.7	R02204
rxn20057	4.1.1.18	R00462
rxn20475	1.1.1.211|1.1.1.35	R01975
rxn23000	1.3.1.44|1.3.8.1	R01171
rxn27385	1.14.11.8	R03451
rxn27455	1.1.1.211|1.1.1.35	R01975
rxn31209	2.3.1.9	R00238
rxn31210	2.3.1.9	R00238
rxn31227	1.2.4.2	R01940
rxn31236	2.3.1.61	R02571
rxn31454	2.1.1.43|2.1.1.59|2.1.1.60	R04867
rxn34630	4.2.1.-|4.2.1.17|4.2.1.55	R03026
rxn37893	1.5.1.8	R00716
rxn38807	1.3.1.38|1.3.1.86	R09738
rxn38810	1.3.1.38|1.3.1.86	R09738
rxn39315		R01940
rxn39333	1.5.1.10	R02315
rxn39339		R02397
rxn39343		R02488
rxn39347		R02571
rxn39376	1.2.1.31	R03102
rxn39377		R03103
rxn39395		R03378
rxn39999	6.3.2.38	R10090
rxn40000	6.3.2.39	R10091
rxn40116	4.2.3.134	R10270
rxn40325		R10564
