id	ec_numbers	KEGG
rxn06280	6.1.1.1	R02918
rxn06300	6.1.1.7	R03038
rxn06432	6.1.1.19	R03646
rxn06433	6.1.1.23	R03647
rxn06434	6.1.1.22	R03648
rxn06435	6.1.1.16	R03650
rxn06436	6.1.1.24	R03651
rxn06437	6.1.1.18	R03652
rxn06438	6.1.1.14	R03654
rxn06439	6.1.1.21	R03655
rxn06440	6.1.1.5	R03656
rxn06441	6.1.1.4	R03657
rxn06442	6.1.1.6	R03658
rxn06443	6.1.1.10	R03659
rxn06444	6.1.1.20	R03660
rxn06445	6.1.1.15	R03661
rxn06446	6.1.1.11	R03662
rxn06447	6.1.1.3	R03663
rxn06448	6.1.1.2	R03664
rxn06449	6.1.1.9	R03665
rxn06538	2.1.2.9	R03940
rxn06936	6.1.1.12|6.1.1.23	R05577
rxn06937	6.1.1.17|6.1.1.24	R05578
rxn09244	2.9.1.1	R08219
rxn10534	6.3.5.7	R03905
rxn11595	6.3.5.6	R04212
rxn11747	6.1.1.11	R08218
rxn11751	2.7.1.164	R08223
rxn11752	2.9.1.-|2.9.1.2	R08224
rxn14187	6.1.1.26	R08578
rxn14309	6.1.1.27	R08576
rxn14388	2.5.1.73	R08577
rxn30128	2.1.2.9	R03940
rxn30161	6.1.1.12|6.1.1.23	R05577
rxn30163	6.1.1.20	R03660
rxn30164	6.1.1.6	R03658
rxn30165	6.1.1.10	R03659
rxn30166	6.1.1.3	R03663
rxn30167	6.1.1.1	R02918
rxn30168	6.1.1.4	R03657
rxn30352	6.1.1.19	R03646
rxn30354	6.1.1.22	R03648
rxn30387	6.1.1.17|6.1.1.24	R05578
rxn30394	6.1.1.21	R03655
rxn30401	6.1.1.5	R03656
rxn30443	6.1.1.2	R03664
rxn30448	6.1.1.9	R03665
rxn31244	6.1.1.24	R03651
rxn32256	6.1.1.17|6.1.1.24	R05578
rxn34556	6.1.1.7	R03038
rxn35213	6.1.1.14	R03654
rxn35492	2.9.1.1	R08219
rxn35534	6.1.1.9	R03665
rxn39888		R08224
rxn39910		R08577
