id	ec_numbers	KEGG
rxn00461	2.5.1.7	R00660
rxn00851	6.3.2.4	R01150
rxn02008	6.3.2.9	R02783
rxn02009	6.3.2.7	R02786
rxn02010	6.3.2.7	R02786
rxn02011	6.3.2.13	R02788
rxn02284	1.1.1.158|1.3.1.98	R03191
rxn02285	1.1.1.158|1.3.1.98	R03192
rxn02286	6.3.2.8	R03193
rxn03140	6.3.2.10	R04573
rxn03141	6.3.2.10	R04573
rxn03164	6.3.2.10|6.3.2.15	R04617
rxn03407	6.3.5.-	R05030
rxn03408	2.4.1.227	R05032
rxn03900	2.7.1.66	R05626
rxn03901	3.6.1.27	R05627
rxn03903	2.7.8.13	R05629
rxn03904	2.7.8.13	R05630
rxn03933	2.4.1.227	R05662
rxn06718	2.4.1.129	R04519
rxn13802	6.3.2.4	R01150
rxn13914	6.3.2.10|6.3.2.15	R04617
rxn13996	2.3.2.10	R08779
rxn14147	2.3.2.17	R08777
rxn14198	2.3.2.18	R08778
rxn14219	2.3.2.-	R08780
rxn14297	2.3.2.16	R08776
rxn20546	2.7.8.13	R05630
rxn27419	3.6.1.27	R05627
rxn27420	3.6.1.27	R05627
rxn30313	6.3.5.-	R05030
rxn31784	6.3.2.4	R01150
rxn38070	6.3.2.4	R01150
rxn38258	2.7.8.13	R05630
rxn39472		R04617
rxn39509	2.7.1.66	R05626
rxn39510		R05629
