id	ec_numbers	KEGG
rxn00533	6.4.1.2	R00742
rxn00947	6.2.1.3	R01280
rxn05322	1.3.1.9|2.3.1.86	R04429
rxn05323	1.3.1.9|2.3.1.86	R04966
rxn05324	1.3.1.9|2.3.1.86	R04724
rxn05325	1.3.1.9|2.3.1.86	R04958
rxn05326	1.3.1.9|2.3.1.86	R04955
rxn05327	1.3.1.9|2.3.1.86	R04961
rxn05328	1.3.1.9|2.3.1.86	R04969
rxn05329	4.2.1.58	R04428
rxn05330	2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.59	R04954
rxn05331	2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.59|4.2.1.60|4.2.1.61	R04965
rxn05332	2.3.1.85|2.3.1.86|4.2.1.61	R04544
rxn05333	2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.60|4.2.1.61	R04535
rxn05334	2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.59|4.2.1.61	R04537
rxn05335	2.3.1.85|2.3.1.86|4.2.1.59|4.2.1.61	R04568
rxn05336	1.1.1.100|2.3.1.85|2.3.1.86	R04543
rxn05337	1.1.1.100|2.3.1.85|2.3.1.86	R04953
rxn05338	1.1.1.100|2.3.1.85|2.3.1.86	R04534
rxn05339	1.1.1.100|2.3.1.85|2.3.1.86	R04533
rxn05340	1.1.1.100|2.3.1.85|2.3.1.86	R04964
rxn05341	1.1.1.100|2.3.1.85|2.3.1.86	R04536
rxn05342	1.1.1.100|2.3.1.85|2.3.1.86	R04566
rxn05343	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04960
rxn05344	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04968
rxn05345	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04726
rxn05346	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04952
rxn05347	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04355
rxn05348	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04963
rxn05349	2.3.1.179|2.3.1.180|2.3.1.38|2.3.1.85|2.3.1.86	R01624
rxn05350	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04957
rxn05351	1.3.1.10|2.3.1.85	R04967
rxn05352	1.3.1.10|1.3.1.39|2.3.1.85	R04959
rxn05353	1.3.1.10	R04430
rxn05354	1.3.1.10|2.3.1.85	R04970
rxn05355	1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86	R04725
rxn05356	1.3.1.10|2.3.1.85	R04962
rxn05357	1.3.1.10|1.3.1.39|2.3.1.85	R04956
rxn05458		R10700
rxn05465	2.3.1.39|2.3.1.85|2.3.1.86	R01626
rxn06033	2.3.1.85|3.1.2.14	R01706
rxn06251	3.1.2.14	R02814
