id	ec_numbers	KEGG
rxn04807	1.14.14.1	R07000
rxn04808	1.14.14.1	R07001
rxn04809	2.5.1.18	R07002
rxn04810	2.5.1.18	R07003
rxn04811	2.5.1.18	R07004
rxn04812		R07005
rxn04813		R07006
rxn04814		R07007
rxn04815		R07008
rxn04816		R07009
rxn04817		R07010
rxn04818		R07011
rxn04819		R07012
rxn04820	3.3.2.9	R07013
rxn04821	3.3.2.9	R07014
rxn04822	1.3.1.20	R07015
rxn04823		R07016
rxn04824		R07017
rxn04825		R07018
rxn04826		R07019
rxn04827		R07020
rxn04828	1.14.14.1	R07021
rxn04829	1.14.14.1	R07022
rxn04830	2.5.1.18	R07023
rxn04831	2.5.1.18	R07024
rxn04832	2.5.1.18	R07025
rxn04833	2.5.1.18	R07026
rxn04834	3.3.2.9	R07027
rxn04835		R07028
rxn04836		R07029
rxn04837		R07030
rxn04869	1.14.14.1	R07066
rxn04871	1.14.14.1	R07068
rxn04872	2.5.1.18	R07069
rxn04873	2.5.1.18	R07070
rxn04874	3.3.2.9	R07071
rxn04875	3.3.2.9	R07072
rxn04876		R07073
rxn04877		R07074
rxn04878	1.14.14.1	R07075
rxn04879		R07076
rxn04880		R07077
rxn04881		R07078
rxn04882	1.14.14.1	R07079
rxn04883	1.14.14.1	R07080
rxn04884	1.14.14.1	R07081
rxn04885	3.3.2.9	R07082
rxn04886	2.5.1.18	R07083
rxn04887	2.5.1.18	R07084
rxn04888	1.14.14.1	R07085
rxn04889		R07086
rxn04890	1.14.14.1	R07087
rxn04891	1.14.14.1	R07088
rxn04892	1.14.14.1	R07089
rxn04893	1.14.14.1	R07090
rxn04894	2.5.1.18	R07091
rxn04895	2.5.1.18	R07092
rxn04896	2.5.1.18	R07093
rxn04898		R07095
rxn04901	1.14.14.1	R07098
rxn04902	1.14.14.1	R07099
rxn04903	2.5.1.18	R07100
rxn04904		R07101
rxn04905		R07102
rxn04906		R07103
rxn04907	1.2.1.5	R07104
rxn04908	1.1.1.1	R07105
rxn04909	2.4.1.17	R07106
rxn04910	1.14.14.1	R07107
rxn04915	1.14.14.1	R07112
rxn04916	2.5.1.18	R07113
rxn04917		R07114
rxn04918		R07115
rxn04919	2.5.1.18	R07116
rxn04920		R07117
rxn04921		R07118
rxn04922		R07119
rxn04923		R07120
rxn04926		R07123
rxn04927		R07124
rxn07181	2.5.1.18	R07094
rxn07182		R07096
rxn07183		R07097
rxn15643	3.3.2.9	R07013
rxn15644	3.3.2.9	R07013
rxn15645	3.3.2.9	R07014
rxn15646	3.3.2.9	R07014
rxn15647	1.3.1.20	R07015
rxn15648	1.3.1.20	R07015
rxn15649		R07016
rxn15650		R07016
rxn15651	3.3.2.9	R07082
rxn15652	2.5.1.18	R07084
rxn15653	1.14.14.1	R07085
rxn16241	1.14.14.1	R09404
rxn16242	1.14.14.1	R09405
rxn16243	1.14.14.1	R09406
rxn16244	1.14.14.1	R09407
rxn16245	1.14.14.1	R09408
rxn16246	2.5.1.18	R09409
rxn16247	3.3.2.9	R09410
rxn16248		R09411
rxn16249		R09412
rxn16250		R09413
rxn16251		R09414
rxn16252		R09415
rxn16253	1.14.14.1	R09416
rxn16254	3.3.2.9	R09417
rxn16255	1.14.14.1	R09418
rxn16257	1.1.1.146|1.1.1.184|1.3.1.20	R09420
rxn16258	1.14.14.1	R09421
rxn16260		R09423
rxn16261		R09424
rxn16262		R09425
rxn16263	2.4.1.17	R09426
rxn16264	2.4.1.17	R09427
rxn16266		R09429
rxn16267		R09430
rxn16268		R09431
rxn16269		R09432
rxn16270		R09433
rxn16271		R09434
rxn16272		R09435
rxn16273		R09436
rxn16274		R09437
rxn16275		R09438
rxn16276		R09439
rxn16277		R09440
rxn16278	1.14.14.1	R09441
rxn16279	1.14.14.1	R09442
rxn16280	3.3.2.9	R09443
rxn16281	2.8.2.14	R09444
rxn31822		R07117
rxn31823		R07117
rxn31824		R07117
rxn31825		R07117
rxn31875	2.5.1.18	R07116
rxn31877	2.5.1.18	R07116
rxn31881	2.5.1.18	R07116
rxn31883	2.5.1.18	R07116
rxn31978	1.14.14.1	R07107
rxn32141	2.5.1.18	R07113
rxn32144	2.5.1.18	R07113
rxn32147	2.5.1.18	R07113
rxn32152	2.5.1.18	R07113
rxn32396	1.14.14.1	R07112
rxn32397	1.14.14.1	R07112
rxn32401	1.14.14.1	R07112
rxn32415	1.14.14.1	R07112
rxn32508		R07010
rxn32682	1.1.1.1	R07105
rxn32737	3.3.2.9	R07014
rxn32875	1.3.1.20	R07015
rxn32876	1.3.1.20	R07015
rxn33584		R07120
rxn33586		R07120
rxn33587		R07120
rxn33590		R07120
rxn33664	1.2.1.5	R07104
rxn39787		R07107
