id	ec_numbers	KEGG
rxn00527	2.6.1.1|2.6.1.5|2.6.1.57|2.6.1.9	R00734
rxn00965	3.1.2.23	R01301
rxn00966	4.1.3.40	R01302
rxn00967	2.4.1.194	R01304
rxn01182	6.2.1.12	R01616
rxn01258	5.4.4.2|5.4.99.6	R01717
rxn01611	1.14.13.11	R02253
rxn01827	1.13.11.27	R02521
rxn02392	1.1.1.222|1.1.1.237	R03336
rxn02509	1.1.4.1	R03511
rxn02831	6.2.1.26	R04030
rxn02832	4.2.1.113	R04031
rxn03224	2.1.1.114	R04711
rxn03390	1.14.13.-	R04982
rxn03391	2.1.1.201	R04983
rxn03392	1.14.13.-	R04984
rxn03393	4.1.1.-	R04986
rxn03394	1.14.13.-	R04987
rxn03395	2.1.1.222	R04988
rxn03396	1.14.13.-	R04989
rxn03397	2.1.1.201	R04990
rxn03754		R05454
rxn03755		R05455
rxn03893	2.5.1.-|2.5.1.39	R05615
rxn03894	2.5.1.-|2.5.1.39	R05616
rxn04139	1.14.13.-	R06146
rxn04673	2.5.1.-	R06858
rxn04674	2.1.1.163	R06859
rxn04679		R06865
rxn04680	4.1.1.-	R06866
rxn05003	2.1.1.64	R07235
rxn05004	2.1.1.95	R07236
rxn05023	3.1.2.28	R07262
rxn05024	4.1.3.36	R07263
rxn05034	2.5.1.39	R07273
rxn06831	2.1.1.163	R04993
rxn06943	2.5.1.74	R05617
rxn07331	2.5.1.-|2.5.1.115	R07500
rxn07332	2.1.1.-|2.1.1.295	R07501
rxn07333	5.5.1.24	R07502
rxn07334		R07503
rxn07335	2.1.1.95	R07504
rxn07339		R07508
rxn11156	1.6.5.2	R02964
rxn11642	4.1.1.-	R04985
rxn11643	2.5.1.-|2.5.1.39	R05000
rxn11702	2.2.1.9	R08165
rxn11703	4.2.99.20	R08166
rxn11946	2.1.1.64	R05614
rxn11994	1.6.5.2	R03816
rxn12005	4.1.1.90	R05144
rxn13186	2.1.1.114	R02175
rxn13400	4.2.1.-	R08766
rxn14029	2.1.1.-|2.1.1.222	R08769
rxn14042	2.1.1.114	R08771
rxn14085	2.5.1.-|2.5.1.117	R08782
rxn14114	4.1.1.-	R08772
rxn14263	3.2.2.26	R08587
rxn14385		R08768
rxn15754	1.21.-.-	R08588
rxn15755	1.14.-.-	R08589
rxn15757		R08596
rxn15779	4.2.1.-	R08766
rxn15780		R08767
rxn15781		R08770
rxn15782	1.14.13.-	R08773
rxn15783	2.1.1.201	R08774
rxn15784	1.14.13.-	R08775
rxn15785	2.1.1.114|2.1.1.64	R08781
rxn15786	2.1.1.-	R08783
rxn15907	3.2.1.-	R09039
rxn15908	3.2.1.-	R09039
rxn15909	3.2.1.-	R09039
rxn15910	2.5.1.93	R09040
rxn15911		R09041
rxn15912	1.14.13.116	R09042
rxn15913		R09043
rxn15914		R09044
rxn15915		R09045
rxn15916		R09046
rxn16837	4.1.1.90	R09991
rxn16838	1.1.4.1	R09992
rxn17404	2.1.1.114	R04711
rxn17640	2.5.1.39	R07273
rxn17648	2.2.1.9	R08165
rxn18965	2.5.1.-|2.5.1.39	R05615
rxn19940	5.4.4.2|5.4.99.6	R01717
rxn20471	4.2.1.113	R04031
rxn22791	3.2.2.-|3.2.2.30	R10668
rxn23796	2.5.1.-|2.5.1.115	R07500
rxn23797	2.1.1.-|2.1.1.295	R07501
rxn23798	5.5.1.24	R07502
rxn23799		R07503
rxn23800	2.1.1.95	R07504
rxn23804	2.5.1.-|2.5.1.117	R08782
rxn25233	2.5.1.93	R09040
rxn25235	1.14.13.116	R09042
rxn25492	4.2.99.20	R08166
rxn25493	3.1.2.28	R07262
rxn25494	3.1.2.28	R07262
rxn27334	2.1.1.95	R07236
rxn27340	1.14.13.11	R02253
rxn27524	2.6.1.1|2.6.1.5|2.6.1.57|2.6.1.9	R00734
rxn30325	2.1.1.114	R02175
rxn30326	1.14.13.-	R04982
rxn30327	2.1.1.201	R04983
rxn30328	1.1.1.222|1.1.1.237	R03336
rxn30329	4.1.1.-	R06866
rxn30362	6.2.1.12	R01616
rxn30435	4.2.1.-	R08766
rxn30444	2.6.1.1|2.6.1.5|2.6.1.57|2.6.1.9	R00734
rxn30445	2.6.1.1|2.6.1.5|2.6.1.57|2.6.1.9	R00734
rxn32357	2.1.1.64	R05614
rxn32466		R08768
rxn32483	1.13.11.27	R02521
rxn32486	1.13.11.27	R02521
rxn32673	4.1.3.36	R07263
rxn33220	2.1.1.-|2.1.1.222	R08769
rxn33539	6.2.1.12	R01616
rxn33541	4.1.1.-	R08772
rxn33763	2.1.1.114	R08771
rxn33766	4.1.1.-	R04985
rxn35679	2.5.1.-|2.5.1.39	R05615
rxn36857	1.6.5.2	R03816
rxn37934	2.5.1.39	R07273
rxn37937	2.6.1.1|2.6.1.5|2.6.1.57|2.6.1.9	R00734
rxn37995	1.13.11.27	R02521
rxn38467	2.5.1.-|2.5.1.39	R05616
rxn39912	1.21.98.1|1.21.99.2	R08588
rxn40410	4.2.1.151	R10666
rxn40411	2.5.1.120	R10667
rxn40436	3.5.4.40	R10695
