id	ec_numbers	KEGG
rxn00533	6.4.1.2	R00742
rxn02231	2.1.1.110	R03111
rxn02232	2.1.1.109	R03112
rxn22001	1.13.12.20	R10224
rxn25605	1.14.13.174	R10317
rxn25606	1.14.13.174	R10317
rxn25609	1.1.1.352	R10310
rxn25611	4.2.1.142	R10475
rxn25624		R10481
rxn25625	1.14.13.175	R10319
rxn25626	1.14.13.175	R10319
rxn25627		R10483
rxn25628		R10480
rxn25631	2.1.1.109	R10403
rxn27668	6.4.1.2	R00742
rxn30331	6.4.1.2	R00742
rxn37421	1.1.1.349	R10309
rxn38011	6.4.1.2	R00742
rxn39957	1.1.1.353	R09756
rxn40096	2.3.1.221	R10239
rxn40144		R10307
rxn40145		R10311
rxn40151		R10318
rxn40152		R10320
rxn40207	3.1.1.94	R10398
rxn40208		R10399
rxn40209		R10400
rxn40210		R10401
rxn40211	4.2.1.143	R10402
rxn40267		R10476
rxn40268		R10477
rxn40269		R10478
rxn40270		R10479
rxn40271		R10482
