id	ec_numbers	KEGG
rxn00428	4.5.1.3	R00603
rxn00429	1.2.1.46	R00604
rxn00435	1.2.98.1|1.2.99.4	R00614
rxn03552	1.2.1.3	R05237
rxn03596	3.8.1.5	R05284
rxn03597	1.1.2.8	R05285
rxn03598	1.2.1.-|1.2.1.3	R05286
rxn03599	3.8.1.2|3.8.1.3	R05287
rxn03653	1.1.1.-	R05351
rxn03668	3.8.1.5	R05367
rxn03669	3.8.1.5	R05368
rxn03681	4.2.1.112	R05380
rxn03744	1.14.13.69	R05444
rxn03789	1.97.1.-	R05498
rxn03790	1.97.1.8	R05499
rxn03791	1.97.1.8	R05500
rxn03792	1.97.1.8	R05501
rxn03793	1.97.1.-	R05502
rxn03794	1.97.1.-	R05503
rxn04074	3.3.2.10	R05842
rxn04782	4.1.1.-	R06973
rxn06890	1.2.1.3	R05238
rxn06906	3.8.1.-	R05371
rxn06907	3.8.1.-	R05372
rxn06926	1.18.6.1	R05496
rxn14054	1.1.1.1	R05233
rxn14089	1.1.1.1	R05234
rxn15990	1.1.2.7	R09128
rxn16003	1.14.13.-	R09141
rxn16004		R09142
rxn16005		R09143
rxn16006		R09144
rxn16007		R09145
rxn16008	1.14.-.-	R09146
rxn16009	1.14.-.-	R09147
rxn16010	1.14.13.-	R09148
rxn16011	1.1.-.-	R09149
rxn16012	1.1.-.-	R09150
rxn16013	1.14.12.11	R09151
rxn16014	1.14.12.11	R09152
rxn16016	1.97.1.-	R09154
rxn16017	1.97.1.-	R09155
rxn16018	1.13.12.-	R09156
rxn16019	3.8.1.-	R09157
rxn16020		R09158
rxn33269	1.2.1.46	R00604
rxn33270	1.2.1.46	R00604
rxn33272	1.2.1.46	R00604
rxn39494		R05285
rxn39929		R09151
rxn39930		R09152
rxn39931		R09156
