id	ec_numbers	KEGG
rxn00684	1.5.1.3	R00936
rxn00686	1.5.1.3	R00939
rxn00688	1.5.1.6	R00941
rxn00690	6.3.4.3	R00943
rxn00691	3.5.1.10	R00944
rxn00692	2.1.2.1	R00945
rxn00693	2.1.1.13	R00946
rxn00906	1.5.1.15	R01218
rxn00907	1.5.1.5	R01220
rxn00910	1.5.1.20	R01224
rxn00911	2.1.2.7	R01225
rxn01211	3.5.4.9	R01655
rxn01223	2.1.2.8	R01669
rxn01520	2.1.1.45	R02101
rxn01601	1.5.1.3	R02235
rxn01602	1.5.1.3	R02236
rxn01641	2.1.2.5	R02287
rxn01652	2.1.2.10	R02300
rxn01653	6.3.3.2	R02301
rxn01654	4.3.1.4	R02302
rxn01875	2.1.1.19	R02573
rxn01968	2.1.2.4	R02729
rxn02283	2.1.2.5	R03189
rxn03004	2.1.2.2	R04325
rxn03005	2.1.2.2	R04326
rxn03137	2.1.2.3	R04560
rxn04464	2.1.1.148	R06613
rxn04954	1.5.1.20	R07168
rxn06538	2.1.2.9	R03940
rxn06600	2.1.2.10	R04125
rxn12649	1.5.1.3	R00940
rxn14120	1.5.1.3	R00937
rxn14396	1.5.7.1	R01217
rxn17243	1.5.1.20	R07168
rxn18967	6.3.3.2	R02301
rxn19870	2.1.2.1	R00945
rxn24149	2.1.2.10	R02300
rxn27692	2.1.2.3	R04560
rxn27793	1.5.1.3	R00939
rxn27872	2.1.2.2	R04325
rxn27914	2.1.2.1	R00945
rxn29013	2.1.1.45	R02101
rxn30104	1.5.1.3	R00939
rxn30128	2.1.2.9	R03940
rxn30157	1.5.1.20	R01224
rxn30158	1.5.1.5	R01220
rxn30159	6.3.4.3	R00943
rxn30160	3.5.4.9	R01655
rxn30312	2.1.2.10	R04125
rxn30385	2.1.2.10	R04125
rxn30686	2.1.2.1	R00945
rxn31870	1.5.1.20	R01224
rxn31886	1.5.1.15	R01218
rxn31923	6.3.4.3	R00943
rxn32052	2.1.1.13	R00946
rxn32191	3.5.1.10	R00944
rxn32194	3.5.1.10	R00944
rxn32228	6.3.3.2	R02301
rxn32434	1.5.1.3	R00936
rxn32556	2.1.1.45	R02101
rxn32702	2.1.1.19	R02573
rxn32750	2.1.2.2	R04325
rxn32777	1.5.1.5	R01220
rxn33724	2.1.2.2	R04326
rxn33977	2.1.2.1	R00945
rxn34246	3.5.4.9	R01655
rxn35246	3.5.4.9	R01655
rxn35343	2.1.2.2	R04326
rxn35344	4.3.1.4	R02302
rxn35345	2.1.1.13	R00946
rxn35346	1.5.1.20	R07168
rxn37797	2.1.1.148	R06613
rxn38130	2.1.2.1	R00945
