id	ec_numbers	KEGG
rxn00024	1.10.3.1	R00031
rxn00033	1.2.3.13	R00042
rxn00036	1.10.3.1	R00045
rxn00508	1.2.1.16|1.2.1.24	R00713
rxn00509	1.2.1.16|1.2.1.79	R00714
rxn00521	4.1.99.2	R00728
rxn00522	1.4.3.2	R00729
rxn00524	1.14.18.1	R00731
rxn00527	2.6.1.1|2.6.1.5|2.6.1.57|2.6.1.9	R00734
rxn00529	4.1.1.25|4.1.1.28	R00736
rxn00530	4.3.1.23|4.3.1.25	R00737
rxn00531	5.4.3.6	R00739
rxn00801	3.7.1.-|3.7.1.20|3.7.1.5	R01085
rxn00993	3.7.1.2	R01364
rxn01203	4.1.2.-	R01647;R01647
rxn01326	1.14.16.2	R01815
rxn01494	1.13.11.-|1.13.11.29	R02075;R08836
rxn01495	1.13.11.30	R02076
rxn01496	2.6.1.49	R02077
rxn01497	1.10.3.1|1.14.18.1	R02078
rxn01499	4.1.1.25|4.1.1.28	R02080
rxn01715	1.4.3.21|1.4.3.4|1.4.3.6|1.4.9.2|1.4.99.4	R02382
rxn01717	2.1.1.27	R02384
rxn01803	4.1.1.62	R02489
rxn01820	1.14.13.18	R02514
rxn01822	1.14.13.18	R02516
rxn01824	4.1.1.-	R02518
rxn01825	1.13.11.5	R02519
rxn01826	1.13.12.-	R02520
rxn01827	1.13.11.27	R02521
rxn01836	1.4.3.4	R02532
rxn01837	2.1.1.28	R02533
rxn01838	2.1.1.6	R02534
rxn01839	1.14.17.1	R02535
rxn01918	1.2.1.29	R02655
rxn01919	1.13.11.4	R02656
rxn01920	1.2.3.1	R02657
rxn01943	1.2.1.29|1.2.1.5|1.2.1.53	R02695
rxn01944	1.2.1.5	R02697
rxn01945	1.14.13.3|1.14.14.9	R02698;R02698
rxn01946	6.2.1.-	R02699
rxn02087	1.4.3.4	R02919
rxn02088	2.1.1.6	R02920
rxn02276	5.2.1.2	R03181
rxn02295	1.11.1.8	R03208
rxn02363	1.14.13.3|1.14.14.9	R03299
rxn02364	1.2.1.29|1.2.1.3|1.2.1.5	R03300
rxn02365	1.2.1.5	R03302
rxn02366	1.13.11.15	R03303;R03303
rxn02367	2.1.1.25|2.1.1.6	R03304
rxn02392	1.1.1.222|1.1.1.237	R03336
rxn02394	1.1.1.222|1.1.1.237	R03338
rxn02396	4.1.1.80	R03341
rxn02397	5.3.2.1	R03342
rxn02419	1.1.1.237	R03373
rxn02420	2.3.1.140	R03374
rxn02609		R03672
rxn02610	5.3.3.12	R03673
rxn02611		R03674
rxn02728	5.2.1.2|5.2.1.4	R03868
rxn02771	2.1.1.-	R03943
rxn02779	1.11.1.8	R03953
rxn02883	4.2.1.-	R04132;R04132
rxn02885	5.3.2.M1|5.3.3.-	R04134;R04134
rxn02993	1.4.3.21|1.4.3.4|1.4.3.6|1.4.9.2|1.4.99.4	R04300
rxn02994	2.1.1.6	R04301
rxn02996	1.1.1.1|1.1.1.90	R04304
rxn03040	5.3.3.10	R04379;R04379
rxn03041	4.1.1.68	R04380;R04380
rxn03055	1.1.1.312|1.2.1.45|1.2.1.60	R04418;R04418
rxn03056	1.1.1.312|1.2.1.45	R04419
rxn03153	1.13.11.29	R04598
rxn03154	1.13.11.29	R04599
rxn03155	1.13.11.30	R04600
rxn03156	1.13.11.30	R04601
rxn03267	2.3.1.14	R04776
rxn03268	2.3.1.-	R04777
rxn03333	1.1.1.1	R04880
rxn03334	2.1.1.6	R04881
rxn03335	1.2.1.3|1.2.1.5	R04882
rxn03336	1.2.1.5	R04883
rxn03337	1.14.18.1	R04884
rxn03339	2.1.1.6	R04887
rxn03340	1.2.1.5	R04888
rxn03341	1.2.1.5	R04889
rxn03342	1.4.3.4	R04890
rxn03343	1.2.1.3|1.2.1.5	R04891
rxn03344	1.2.1.5	R04892
rxn03345	1.4.3.4	R04893
rxn03346	1.4.3.4	R04894
rxn04706	4.2.1.-	R06897
rxn06359	1.14.12.9	R03306
rxn06409	1.11.1.8	R03539
rxn06542	1.11.1.8	R03973
rxn11646	2.4.1.-	R05083
rxn11972		R02962
rxn14069	4.3.1.22	R08846
rxn14143	1.14.18.-	R08965
rxn15499		R04886
rxn15631		R06612
rxn15818		R08847
rxn15819		R08848
rxn15820		R08849
rxn16114	2.6.1.58	R09254
rxn16671	1.4.1.20	R09830
rxn21210	2.1.1.6	R02534
rxn21211	1.4.3.4	R02532
rxn21212	1.4.3.4	R02919
rxn21213	2.1.1.6	R02920
rxn21214	1.4.3.4	R04893
