id	ec_numbers	KEGG
rxn00002	3.5.1.54	R00005
rxn00101	3.5.1.5	R00131
rxn00564	4.2.1.69	R00778
rxn03845	3.5.4.43|3.5.99.3	R05559
rxn03846	3.5.4.42|3.5.99.4	R05560
rxn03847	3.5.2.15	R05561
rxn03849	3.5.1.84	R05563
rxn03850	1.14.15.-	R05564
rxn03851	1.14.15.-	R05565
rxn03853	1.14.15.-	R05567
rxn03854	1.14.15.-	R05568
rxn03855		R05569
rxn03858	3.5.99.-	R05573
rxn03859	3.5.99.-	R05574
rxn04776	3.5.99.4	R06967
rxn04777		R06968
rxn04778	3.5.4.45|3.5.99.-	R06969
rxn04779	3.5.4.-	R06970
rxn04780	3.5.4.-	R06971
rxn04781	3.5.4.-	R06972
rxn06933	3.8.1.8	R05558
rxn06935	3.8.1.-	R05572
rxn07177	3.5.99.3	R06966
rxn30324	3.5.1.5	R00131
rxn30346	3.5.1.54	R00005
rxn35525	3.5.1.54	R00005
