id	ec_numbers	KEGG
rxn01768	1.14.11.22	R02445
rxn02098	2.1.1.212|2.1.1.46	R02931
rxn02099	2.4.1.170	R02932
rxn02119	1.3.1.46	R02954
rxn02156	1.14.13.52	R03006
rxn02470	1.14.13.28	R03452
rxn02784	1.3.1.51	R03962
rxn04415	1.14.13.53|1.14.13.89	R06560
rxn04416	1.14.13.89	R06561
rxn04417	1.3.1.45	R06562
rxn04419	2.1.1.212|2.1.1.46	R06564
rxn04458	1.14.13.89	R06606
rxn04459	1.14.13.89	R06607
rxn04608	4.2.1.105	R06793
rxn04609	2.1.1.150	R06794
rxn04610	2.4.1.170	R06795
rxn04611	2.3.1.115	R06796
rxn04974	1.14.13.85	R07195
rxn04975	1.14.13.85	R07196
rxn04976	1.14.13.85	R07197
rxn05032	2.5.1.36	R07271
rxn05033	2.5.1.36	R07272
rxn05065	4.2.1.105	R07317
rxn07525	1.14.13.-	R07711
rxn07526		R07712
rxn07529	1.14.13.-|1.14.13.86	R07715
rxn07530	4.2.1.-	R07716
rxn07531		R07717
rxn07532	2.4.1.170	R07718
rxn07533	2.3.1.115	R07719
rxn07534	2.4.1.170	R07720
rxn07535	2.3.1.115	R07721
rxn07537	4.2.1.105	R07723
rxn07538	2.1.1.150	R07724
rxn07539		R07725
rxn07540		R07726
rxn07542	1.1.1.246	R07728
rxn07543	2.4.1.170	R07729
rxn07545	2.3.1.115	R07731
rxn07546		R07732
rxn07547		R07733
rxn07549		R07735
rxn07550		R07736
rxn07551		R07737
rxn07552	4.2.1.139	R07738
rxn07553		R07739
rxn07554	2.4.1.170	R07740
rxn07555	2.3.1.115	R07741
rxn07556		R07742
rxn07557		R07743
rxn07558		R07744
rxn07559	1.14.21.8	R07745
rxn07560	1.14.13.53|1.14.13.89	R07746
rxn07561	1.3.1.45	R07747
rxn07562	1.1.1.246	R07748
rxn07563		R07749
rxn07564		R07750
rxn07565	1.3.1.45	R07751
rxn07566	1.1.1.246	R07752
rxn07567	2.4.1.170	R07753
rxn07568	2.3.1.115	R07754
rxn07569		R07755
rxn07570		R07756
rxn07571	2.3.1.115	R07757
rxn07590	1.14.13.52	R07776
rxn07591	1.14.13.136|1.14.13.86	R07777
rxn07592	1.14.13.86	R07778
rxn14192	2.1.1.212	R07722
rxn19944	1.14.13.53|1.14.13.89	R06560
rxn19945	1.14.13.53|1.14.13.89	R06560
rxn23848	1.14.13.136|1.14.13.86	R07777
rxn23869	1.1.1.246|1.1.1.348	R07737
rxn23870	4.2.1.139	R07738
rxn23873	1.14.13.52	R07776
rxn23874	1.14.13.52	R07776
rxn23875	1.14.13.52	R03006
rxn23876	1.14.13.52	R03006
rxn23877	1.14.13.53	R07746
rxn23878	1.14.13.53	R07746
rxn23885	2.1.1.270	R07750
rxn23951	1.1.1.246	R07728
rxn23952	1.14.13.28	R03452
rxn23953	2.5.1.36	R07272
rxn23954	2.5.1.36	R07271
rxn23955	1.14.13.85	R07195
rxn23956	1.14.13.85	R07196
rxn24350	1.14.13.-|1.14.13.86	R07715
rxn24351	4.2.1.-	R07716
rxn28295	1.14.13.89	R06606
rxn28333	1.14.13.89	R06607
rxn30920	1.14.11.22	R02445
rxn33483	1.14.13.89	R06606
rxn33613		R07725
rxn33615		R07725
rxn38372	1.3.1.45	R06562
rxn38373	1.3.1.45	R07751
rxn39852		R07716
rxn39853		R07739
rxn39854		R07745
rxn39855		R07747
