id	ec_numbers	KEGG
rxn00216	2.7.1.1|2.7.1.2	R00299
rxn03974	1.5.1.-|1.5.1.29|1.5.1.39|1.5.1.41|1.5.1.42	R05705
rxn03975	1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39	R05706
rxn13930	1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39	R05706
rxn13939	1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39	R05706
rxn14008	4.2.3.-|4.2.3.124	R08617
rxn15771	4.2.3.-	R08617
rxn15772	4.2.3.-	R08617
rxn15844	2.6.1.-|2.6.1.100	R08890
rxn15845	2.6.1.-|2.6.1.101	R08891
rxn15846	1.1.1.-|1.1.1.329	R08892
rxn15847	1.1.-.-|1.1.99.-|1.1.99.38	R08893
rxn15848	2.4.1.-|2.4.1.283	R08894
rxn15849	3.5.1.-|3.5.1.112	R08895
rxn15850	1.1.3.-|1.1.3.43	R08896
rxn15851	2.6.1.-	R08897
rxn15852	2.4.2.-|2.4.2.49	R08898
rxn15853	3.1.3.-|3.1.3.88	R08899
rxn15854	2.4.1.-|2.4.1.285	R08900
rxn15855	3.5.1.-|3.5.1.113	R08901
rxn15856	1.1.3.-|1.1.3.44	R08902
rxn15857	2.6.1.-	R08903
rxn15858	5.1.3.-	R08904
rxn15859	6.2.1.-|6.2.1.39	R08905
rxn15860	6.2.1.-	R08906
rxn15861	4.1.1.-|4.1.1.95	R08907
rxn15862	1.14.14.-|1.14.14.13	R08908
rxn15863	2.3.2.-|2.3.2.19	R08909
rxn15864	2.3.2.-|4.3.2.-|4.3.2.6	R08910
rxn15865	5.1.3.-	R08911
rxn23398	4.2.3.-|4.2.3.124	R08617
rxn23402	2.4.1.-|2.4.1.284	R10096
rxn23406	2.6.1.-|2.6.1.94	R10094
rxn23419	2.6.1.-|2.6.1.93	R08897
rxn23435	1.1.3.-	R10207
rxn23443	2.6.1.-|2.6.1.95	R08903
rxn31550	2.4.1.-|2.4.1.285	R08900
rxn34232	2.7.1.1|2.7.1.2	R00299
rxn37181	1.1.1.-	R10130
