id	ec_numbers	KEGG
rxn00062	3.6.1.15|3.6.1.3|3.6.1.5|3.6.1.8|3.6.3.1|3.6.3.10|3.6.3.11|3.6.3.12|3.6.3.14|3.6.3.15|3.6.3.16|3.6.3.17|3.6.3.18|3.6.3.19|3.6.3.2|3.6.3.20|3.6.3.21|3.6.3.22|3.6.3.23|3.6.3.24|3.6.3.25|3.6.3.26|3.6.3.27|3.6.3.28|3.6.3.29|3.6.3.3|3.6.3.30|3.6.3.31|3.6.3.32|3.6.3.33|3.6.3.34|3.6.3.35|3.6.3.36|3.6.3.37|3.6.3.38|3.6.3.39|3.6.3.4|3.6.3.40|3.6.3.41|3.6.3.42|3.6.3.43|3.6.3.44|3.6.3.46|3.6.3.47|3.6.3.48|3.6.3.49|3.6.3.5|3.6.3.50|3.6.3.51|3.6.3.52|3.6.3.53|3.6.3.54|3.6.3.55|3.6.3.6|3.6.3.7|3.6.3.8|3.6.3.9|3.6.4.1|3.6.4.10|3.6.4.11|3.6.4.12|3.6.4.13|3.6.4.2|3.6.4.3|3.6.4.4|3.6.4.5|3.6.4.6|3.6.4.7|3.6.4.8|3.6.4.9|5.6.1.c|5.6.1.d|5.6.1.f|5.6.1.g|7.3.2.a|7.3.2.f|7.5.2.h|7.5.2.j|7.5.2.l|7.6.2.c|7.6.2.f	R00086;R10531
rxn00063	3.6.1.8	R00087
rxn00065	4.6.1.1	R00089
rxn00092	3.6.1.5	R00122
rxn00095	3.6.1.41	R00125
rxn00096	2.7.7.53	R00126
rxn00097	2.7.4.3	R00127
rxn00098	3.6.1.14	R00128
rxn00101	3.5.1.5	R00131
rxn00114	2.7.2.2	R00150
rxn00130	3.5.4.17|3.5.4.6	R00181
rxn00131	3.2.2.4	R00182
rxn00132	3.1.3.5	R00183
rxn00133	3.6.1.17|3.6.1.61	R00184
rxn00134	2.7.1.20|2.7.1.74	R00185
rxn00136	3.6.1.29	R00187
rxn00139	2.4.2.7|2.4.2.8	R00190
rxn00140	3.1.4.17|3.1.4.53	R00191
rxn00148	2.7.1.40	R00200
rxn00232	3.6.1.20	R00322
rxn00236	3.6.1.42|3.6.1.5|3.6.1.6	R00328
rxn00237	2.7.4.6	R00330
rxn00239	2.7.4.8	R00332
rxn00240	2.7.4.10	R00333
rxn00241	3.6.1.15|3.6.1.5|3.6.5.1|3.6.5.2|3.6.5.3|3.6.5.4|3.6.5.5|3.6.5.6	R00335
rxn00242	3.1.7.2	R00336
rxn00301	3.6.1.19|3.6.1.8	R00426
rxn00303	2.7.6.5	R00429
rxn00304	2.7.1.40	R00430
rxn00307	4.6.1.1|4.6.1.2	R00434
rxn00327	3.5.1.116|3.5.3.19	R00469
rxn00359	3.6.1.9|3.6.2.2	R00507
rxn00361	2.7.1.25	R00509
rxn00379	2.7.7.4	R00529
rxn00513	3.6.1.-|3.6.1.15|3.6.1.5	R00719
rxn00514	3.6.1.-|3.6.1.19|3.6.1.8	R00720
rxn00515	2.7.4.6	R00722
rxn00516	3.6.1.14	R00723
rxn00562	4.3.2.3	R00776
rxn00706	3.6.1.5|3.6.1.6|3.6.1.64	R00961
rxn00770	2.7.6.1	R01049
rxn00774	6.3.4.7	R01053
rxn00775	3.6.1.-|3.6.1.13|3.6.1.21|3.6.1.53	R01054
rxn00778	5.4.2.2|5.4.2.7	R01057
rxn00790	2.4.2.14	R01072
rxn00800	4.3.2.2	R01083
rxn00831	3.1.3.5|3.1.3.99	R01126
rxn00832	2.1.2.3|3.5.4.10	R01127
rxn00833	3.2.2.12	R01128
rxn00834	1.1.1.205	R01130
rxn00835	2.7.1.73	R01131
rxn00836	2.4.2.8	R01132
rxn00837	1.6.6.8|1.7.1.7	R01134
rxn00838	6.3.4.4	R01135
rxn00839	2.7.4.6	R01137
rxn00840	2.7.1.40	R01138
rxn00913	3.1.3.5	R01227
rxn00914	2.7.1.73	R01228
rxn00915	2.4.2.22|2.4.2.7|2.4.2.8	R01229
rxn00916	6.3.4.1|6.3.5.2	R01230
rxn00917	6.3.5.2	R01231
rxn00918	3.6.1.17	R01232
rxn00920	3.1.4.17|3.1.4.35	R01234
rxn00926	3.5.4.2	R01244
rxn00927	3.2.2.1|3.2.2.7|3.2.2.8	R01245
rxn01036	3.6.1.20	R01423
rxn01127	2.7.4.11|2.7.4.3	R01547
rxn01137	3.5.4.4	R01560
rxn01138	2.4.2.1	R01561
rxn01139	3.1.3.6	R01562
rxn01184	2.7.7.53	R01618
rxn01225	3.5.4.3	R01676
rxn01226	3.2.2.1|3.2.2.8	R01677
rxn01238	3.6.1.20	R01690
rxn01297	1.17.1.4	R01768
rxn01298	1.17.3.2	R01769
