id	ec_numbers	KEGG
rxn07707	2.1.1.158	R07917
rxn07708	3.2.2.25	R07918
rxn07709	2.1.1.159|2.1.1.160	R07919
rxn07710	2.1.1.160	R07920
rxn07711	2.1.1.160	R07921
rxn07712		R07922
rxn07729	1.13.12.-|1.14.13.179|1.14.14.1	R07939
rxn07730	2.3.1.5	R07940
rxn07731		R07941
rxn07732	1.17.3.2	R07942
rxn07733	1.14.14.1	R07943
rxn07735	1.14.14.1	R07945
rxn07744	1.13.12.-	R07954
rxn07745	1.13.12.-|1.14.13.178	R07955
rxn07746	1.13.12.-	R07956
rxn07747	1.13.12.-	R07957
rxn07748	1.13.12.-	R07958
rxn07749	1.13.12.-	R07959
rxn07750	1.13.12.-	R07960
rxn07751	1.13.12.-	R07961
rxn07752	1.13.12.-	R07962
rxn07753	1.13.12.-	R07963
rxn07754	1.13.12.-	R07964
rxn07755	1.14.13.128	R07965
rxn07756	1.14.13.128	R07966
rxn07757	1.13.12.-	R07967
rxn07758	1.13.12.-	R07968
rxn07759	1.13.12.-	R07969
rxn07760	1.13.12.-	R07970
rxn07761	1.13.12.-	R07971
rxn07762	1.13.12.-	R07972
rxn07763	1.13.12.-	R07973
rxn07764	1.13.12.-	R07974
rxn07765	1.13.12.-	R07975
rxn07766	1.13.12.-	R07976
rxn07767	1.17.3.2	R07977
rxn07768	1.17.3.2	R07978
rxn07769	1.17.3.2	R07979
rxn07770	1.17.5.-|1.17.5.2	R07980
rxn15707	3.2.2.25	R07918
rxn15710	1.7.3.3	R07981
rxn15711		R07982
rxn31538	1.17.5.-|1.17.5.2	R07980
rxn39881		R07980
