id	ec_numbers	KEGG
rxn00126	2.5.1.6	R00177
rxn00127	4.1.1.50	R00178
rxn00128	4.4.1.14	R00179
rxn00141	3.3.1.1	R00192
rxn00143	3.2.2.9	R00194
rxn00337	2.7.2.4	R00480
rxn00423	2.3.1.30	R00586
rxn00426	4.3.1.17	R00590
rxn00450	1.4.3.2	R00648
rxn00452	2.1.1.10	R00650
rxn00455	3.5.1.31	R00653
rxn00456	4.4.1.11	R00654
rxn00566	4.1.99.1|4.4.1.1|4.4.1.28|4.4.1.8	R00782
rxn00624	4.1.1.12	R00863
rxn00644	1.8.1.6	R00892
rxn00645	1.13.11.20	R00893
rxn00647	2.6.1.1|2.6.1.3	R00896;R00895
rxn00649	2.5.1.47|2.5.1.65	R00897
rxn00651	4.4.1.10	R00901
rxn00652	5.1.1.10	R00903
rxn00693	2.1.1.13	R00946
rxn00740	2.5.1.48|4.3.1.-	R00999
rxn00742	4.4.1.1	R01001
rxn00826	1.8.4.4	R01113
rxn00952	2.5.1.49|4.2.99.10	R01287
rxn01021	3.2.2.16|3.2.2.9	R01401
rxn01022	2.4.2.28	R01402
rxn01301	1.1.1.3	R01773
rxn01302	1.1.1.3	R01775
rxn01303	2.3.1.31	R01776
rxn01304	2.3.1.46	R01777
rxn01365	4.4.1.15	R01874
rxn01406	2.5.1.16	R01920
rxn01643	1.2.1.11	R02291
rxn01735	4.4.1.1|4.4.1.8	R02408
rxn01736	1.8.4.3	R02409
rxn01757	2.6.1.1	R02433
rxn01759		R08699
rxn01905	1.4.1.-	R02618
rxn01906	2.6.1.1	R02619
rxn02028	2.1.1.5	R02821
rxn02061	2.5.1.16|2.5.1.22	R02869
rxn02228	1.1.1.27	R03104
rxn02229	2.8.1.2	R03105
rxn02246	2.5.1.47|2.5.1.48	R03132
rxn02302	2.5.1.48	R03217
rxn02894	2.7.1.100	R04143
rxn03052	2.1.1.14	R04405
rxn03057	5.3.1.23	R04420
rxn03963	1.1.1.272|1.1.1.310	R05693
rxn04934	1.1.1.272|1.1.1.337	R07136;R230
rxn04935	1.1.1.272|1.1.1.338	R07137
rxn04992	1.14.17.4	R07214
rxn05035	2.5.1.65	R07274
rxn05091	1.13.11.53	R07363
rxn05092	1.13.11.54	R07364
rxn05104	4.2.1.109	R07392
rxn05105	3.1.3.77|5.3.2.5	R07393
rxn05106	3.1.3.77|3.1.3.87	R07394
rxn05107	3.1.3.77	R07395
rxn05108	2.6.1.5|2.6.1.57	R07396
rxn05885	3.4.13.12	R00657
rxn05910	1.8.1.10|1.8.1.9	R00900
rxn05957	2.5.1.-|2.5.1.48	R01288
rxn06077	1.8.4.13|1.8.4.14	R02025
rxn06078		R02026
rxn06799	2.1.1.37	R04858
rxn06800	1.8.4.3	R04860
rxn07449	4.4.1.24	R07633
rxn07450	4.4.1.25	R07634
rxn11033	3.1.3.77|3.1.3.87	R07394
rxn14169	4.4.1.21	R01291
rxn15090	2.6.1.1	R00896
rxn15091	2.6.1.1	R00896
rxn15166	4.4.1.8	R01286
rxn15167	4.2.1.22	R01290
rxn15395	2.5.1.48|4.2.99.9	R03260
rxn15497		R04861
rxn15695	4.4.1.24	R07633
rxn15696	4.4.1.24	R07633
rxn19041	2.5.1.47|2.5.1.65	R00897
rxn19042	2.5.1.47|2.5.1.65	R00897
rxn19347	4.4.1.8	R01286
rxn19682	1.14.17.4	R07214
rxn27108	2.3.1.30	R00586
rxn27109	2.3.1.30	R00586
rxn27547	2.6.1.1	R02619
rxn27548	2.6.1.1	R02619
rxn27619	4.4.1.14	R00179
rxn27683	3.3.1.1	R00192
rxn27723	1.2.1.11	R02291
rxn27724	2.7.2.4	R00480
rxn27932	1.1.1.3	R01775
rxn27933	1.1.1.3	R01773
rxn27994	2.5.1.48|4.3.1.-	R00999
rxn28045	2.5.1.48|4.2.99.9	R03260
rxn28201	2.6.1.1	R02433
rxn28202	2.6.1.1	R02433
rxn28338		R03217
rxn28979	2.5.1.6	R00177
rxn28988	2.5.1.16	R01920
rxn29999	4.4.1.15	R01874
rxn30000	4.1.99.1|4.4.1.1|4.4.1.28|4.4.1.8	R00782
rxn30001	4.4.1.8	R01286
rxn30078	4.4.1.11	R00654
rxn30306	4.4.1.1	R01001
rxn30320	2.5.1.48|4.3.1.-	R00999
rxn30363	4.4.1.8	R01286
rxn30600	3.3.1.1	R00192
rxn30633		R01001
rxn30634	4.4.1.8	R01286
rxn30635	4.2.1.22	R01290
rxn30731	4.4.1.11	R00654
rxn30734	3.2.2.16|3.2.2.9	R01401
rxn31853	5.1.1.10	R00903
rxn31854	5.1.1.10	R00903
rxn31855	5.1.1.10	R00903
rxn31910		R02026
rxn32052	2.1.1.13	R00946
rxn32112	2.6.1.1	R00896
rxn32116	2.6.1.1	R00896
rxn32118	2.6.1.1	R00896
rxn32132	4.1.1.50	R00178
rxn32249	2.6.1.5|2.6.1.57	R07396
rxn32343	2.5.1.47|2.5.1.65	R00897
rxn32462	1.13.11.54	R07364
rxn32747	4.4.1.15	R01874
rxn32748	4.4.1.15	R01874
rxn32943		R04861
rxn32945		R04861
rxn32947		R04861
rxn32987	3.1.3.77|3.1.3.87	R07394
rxn33295	2.6.1.1	R02619
rxn33298	2.5.1.48	R03217
rxn33352	4.1.99.1|4.4.1.1|4.4.1.28|4.4.1.8	R00782
rxn33354	2.5.1.-|2.5.1.48	R01288
rxn33374	1.2.1.11	R02291
rxn33400	3.3.1.1	R00192
rxn33426	4.4.1.1	R01001
rxn33428	4.4.1.1	R01001
rxn33507	4.4.1.1	R01001
rxn33519	4.4.1.14	R00179
rxn33740	2.6.1.1	R02433
rxn33981	2.3.1.46	R01777
rxn34576	2.5.1.16|2.5.1.22	R02869
rxn34662	2.5.1.144|2.5.1.47	R03132
rxn34663	2.5.1.144|2.5.1.47	R03132
rxn34664	2.6.1.1|2.6.1.3	R00896;R00895
rxn34665	2.5.1.48|4.3.1.-	R00999
rxn34670	4.4.1.1|4.4.1.8	R02408
rxn34671	2.6.1.1|2.6.1.3	R00896;R00895
