id	ec_numbers	KEGG
rxn00806	2.6.1.42|2.6.1.6|2.6.1.67	R01090
rxn00903	2.6.1.42|2.6.1.6	R01214
rxn01575	2.6.1.42	R02199
rxn02299	2.4.1.195	R03213
rxn02300	2.8.2.24	R03214
rxn11701	2.4.1.195	R08164
rxn11704	2.8.2.-	R08167
rxn12018	1.14.-.-	R08168
rxn12019	4.4.1.-	R08170
rxn13975	5.4.4.-	R08620
rxn13977	1.1.1.-	R08629
rxn13983	1.1.1.-	R08646
rxn13984	1.14.13.-	R08665
rxn13986	1.14.13.-	R08670
rxn13995	5.4.4.-	R08641
rxn14002	1.14.13.125	R08160
rxn14004	2.3.3.-	R08619
rxn14025	2.8.2.-	R08662
rxn14055	2.6.1.-	R08647
rxn14059	5.4.4.-	R08628
rxn14068	4.4.1.-	R08654
rxn14074	2.4.1.195	R08668
rxn14102	2.3.3.-	R08644
rxn14118	2.6.1.-	R08622
rxn14122	1.1.1.-	R08636
rxn14125	2.6.1.-	R08638
rxn14127	1.14.13.-	R08655
rxn14130	4.4.1.-	R08660
rxn14133	2.8.2.-	R08669
rxn14156	5.4.4.-	R08645
rxn14161	1.14.13.-	R08675
rxn14165	1.14.13.118	R08663
rxn14172	1.1.1.-	R08621
rxn14175	2.6.1.-	R08630
rxn14182	1.1.1.-	R08625
rxn14183	2.3.3.-|2.3.3.17	R08623
rxn14188		R08690
rxn14194	2.4.1.195	R08661
rxn14205	2.3.3.-	R08631
rxn14237	1.14.13.-	R08674
rxn14244	1.1.1.-	R08642
rxn14248	5.4.4.-	R08624
rxn14273	1.14.-.-	R08666
rxn14278	5.4.4.-	R08634
rxn14285	1.14.13.-	R08672
rxn14290	2.6.1.-	R08643
rxn14305	1.14.13.-	R08673
rxn14308	2.3.3.-	R08627
rxn14339	4.4.1.-	R08667
rxn14347	2.3.3.-	R08640
rxn14354		R08168
rxn14362	2.8.2.-	R08671
rxn14376	1.14.13.-	R08664
rxn14382	2.6.1.-|2.6.1.88	R08618
rxn14384	2.6.1.-	R08626
rxn16240	1.14.13.117	R09403
rxn16422	1.14.13.124	R09578
rxn17075	1.14.13.118	R08663
rxn19240	2.6.1.42	R02199
rxn19241	2.6.1.42|2.6.1.6|2.6.1.67	R01090
rxn19242	2.6.1.42|2.6.1.6	R01214
rxn23701	1.14.13.125	R08160
rxn23779	2.3.3.-	R08619
rxn23781	1.14.13.-	R08665
rxn27013	2.3.3.-|2.3.3.17	R08623
rxn27014	1.1.1.-	R08625
rxn27015	1.1.1.-	R08629
rxn27016	1.1.1.-	R08636
rxn27017	1.1.1.-	R08642
rxn27018	1.1.1.-	R08646
rxn27031	1.14.13.-	R08670
rxn27032	1.14.13.-	R08672
rxn27033	1.14.13.-	R08673
rxn27034	1.14.13.-	R08674
rxn27035	1.14.13.-	R08675
rxn27737	2.6.1.42	R02199
rxn27738	2.6.1.42|2.6.1.6|2.6.1.67	R01090
rxn27739	2.6.1.42|2.6.1.6	R01214
rxn28908	2.3.3.-	R08627
rxn28909	2.3.3.-	R08631
rxn28910	2.3.3.-	R08640
rxn28911	2.3.3.-	R08644
rxn32944		R08168
rxn32946		R08168
rxn33023	4.4.1.-	R08170
rxn33036	4.4.1.-	R08170
rxn38053	2.6.1.42	R02199
rxn38054	2.6.1.42|2.6.1.6|2.6.1.67	R01090
rxn38055	2.6.1.42|2.6.1.6	R01214
rxn40413		R10670
rxn40414		R10671
rxn40415		R10672
