id	ec_numbers	KEGG
rxn28253	3.2.1.20|3.2.1.26|3.2.1.48	R00802;R06088
rxn28254	3.2.1.20|3.2.1.26|3.2.1.48	R00802;R06088
rxn28255	3.2.1.20|3.2.1.26|3.2.1.48	R00802;R06088
rxn28256	3.2.1.20|3.2.1.26|3.2.1.48	R00802;R06088
rxn29923	2.4.1.15	R02737;R06226
rxn29924	3.1.3.12	R02778;R06228
rxn29977	3.2.1.28	R00010;R06103
rxn29978	3.6.1.45|3.6.1.8|3.6.1.9	R00287
rxn30018	3.2.1.26	R03921
rxn30130	3.2.1.20	R00028;R06084
rxn30219	3.2.1.28	R00010;R06103
rxn30251	3.2.1.21|3.2.1.74	R00306;R06104
rxn30442	3.2.1.28	R00010;R06103
rxn30805	3.2.1.20	R00028
rxn31083	3.1.3.24	R00805;R06211
rxn31095	3.1.3.12	R02778;R06228
rxn31207	3.2.1.20	R00028
rxn31280	2.4.1.25	R05196
rxn31313	3.1.3.9	R01788
rxn31426	2.4.1.1	R02111
rxn31427	3.2.1.2	R02112
rxn31919	3.1.3.24	R00805;R06211
rxn32119	3.2.1.21|3.2.1.74	R00306;R06104
rxn32254	2.4.1.25	R05196;R06069
rxn32349	2.7.7.34	R00954
rxn32351	2.7.7.34	R00954
rxn32352	2.7.7.34	R00954
rxn32355	2.7.7.34	R00954
rxn32594	3.2.1.20	R00028;R06084
rxn32595	3.2.1.20	R00028;R06084
rxn32977	4.1.1.35	R01384
rxn32978	4.1.1.35	R01384
rxn33244	5.1.3.6	R01385
rxn33253	5.1.3.6	R01385
rxn33255	5.1.3.6	R01385
rxn33267	2.7.1.1|2.7.1.2	R01786
rxn33331	3.6.1.21	R00951
rxn33446	2.4.1.13	R00806;R06036
rxn33571	5.4.2.2	R00959
rxn33580	3.2.1.21	R00026;R06092
rxn33867	5.4.2.2|5.4.2.5	R00959;R08639
rxn34307	2.4.1.25	R05196;R06069
rxn35505	2.4.1.15	R02737;R06226
rxn37973	3.2.1.21|3.2.1.3	R02887
rxn38117	2.7.7.9	R00289
rxn38344	2.7.1.1|2.7.1.4	R03920
rxn38359	2.7.1.1|2.7.1.2	R01786
rxn38399	5.3.1.9	R02740
rxn38471	2.4.2.24	R03928
rxn38812	3.1.3.12	R02778;R06228
rxn38824	5.1.3.6	R01385
rxn39272		R00811
rxn39278	2.7.1.10	R00949
rxn39279		R00960
rxn39305	2.7.1.106	R01660
rxn39310	3.2.1.10	R01718
rxn39323		R02109
rxn39324		R02112
rxn39403		R03527
rxn39433		R03921
rxn39960		R09995
