id	ec_numbers	KEGG
rxn02569	2.7.9.3	R03595
rxn03263	4.4.1.1|4.4.1.11	R04770
rxn03265	2.1.1.12	R04772
rxn03373	2.7.7.4	R04929
rxn03379	4.4.1.8	R04941
rxn03383	2.5.1.48	R04946
rxn06421	4.4.1.16	R03599
rxn06781	6.1.1.10	R04773
rxn06820	2.5.1.48	R04944
rxn07210	1.97.1.9	R07229
rxn09244	2.9.1.1	R08219
rxn11571	1.8.1.-|1.8.1.9	R03596
rxn11633	2.1.1.-|2.1.1.280|2.1.1.9	R04931
rxn11751	2.7.1.164	R08223
rxn11752	2.9.1.-|2.9.1.2	R08224
rxn15500	2.5.1.-|2.5.1.48	R04944
rxn16206	2.1.1.13|2.1.1.14	R09365
rxn16207	4.4.1.16	R09366
rxn16208		R09367
rxn16209		R09368
rxn16210	2.1.1.-	R09369
rxn16211	2.1.1.96	R09370
rxn16212	2.1.1.-	R09371
rxn16213	1.8.1.9	R09372
rxn16214	2.6.1.-	R09373
rxn17725	2.7.9.3	R03595
rxn21362	2.1.1.-|2.1.1.280|2.1.1.9	R04931
rxn23129	2.7.7.4	R04929
rxn23134	2.5.1.-|2.5.1.48	R04944
rxn23135	2.5.1.-|2.5.1.48	R04944
rxn27531	2.7.9.3	R03595
rxn31264	2.5.1.48	R04944
rxn32752	1.8.1.-|1.8.1.9	R03596
rxn34306	4.4.1.16	R03599
rxn35492	2.9.1.1	R08219
rxn39888		R08224
