id	ec_numbers	KEGG
rxn11789	2.4.1.17	R08261
rxn11790	2.4.1.17	R08262
rxn11791	2.4.1.17	R08263
rxn11794	1.14.13.8	R08266
rxn11795	1.14.14.1	R08267
rxn11796	1.14.14.1	R08268
rxn11797	1.14.14.1	R08269
rxn11798	1.14.14.1	R08270
rxn11799	1.14.14.1	R08271
rxn11800	1.14.14.1	R08272
rxn11802	1.14.14.1	R08274
rxn11803	1.14.14.1	R08275
rxn11804	1.14.14.1	R08276
rxn11805	1.14.14.1	R08277
rxn11806		R08278
rxn11807		R08279
rxn11808	2.5.1.18	R08280
rxn11809	1.1.1.1	R08281
rxn11810	1.2.1.5	R08282
rxn11811	1.2.1.5	R08283
rxn11812		R08284
rxn11813	1.14.14.1	R08285
rxn11814	1.14.14.1	R08286
rxn11815	1.14.14.1	R08287
rxn11816		R08288
rxn11817		R08289
rxn11818		R08290
rxn11819		R08291
rxn11820		R08292
rxn11821	1.14.14.1	R08293
rxn11822	1.14.14.1	R08294
rxn11824		R08296
rxn11825		R08297
rxn11826		R08298
rxn11827		R08299
rxn11828	3.1.1.1	R08300
rxn11829		R08301
rxn11831	1.14.14.1	R08303
rxn11832	1.14.14.1	R08304
rxn11834	1.1.1.1	R08306
rxn11835	1.2.1.5	R08307
rxn11837		R08309
rxn11838	1.1.1.1	R08310
rxn11840	1.14.14.1	R08312
rxn11841	1.14.14.1	R08313
rxn11842	3.3.2.-	R08314
rxn11843		R08315
rxn11844		R08316
rxn11845		R08317
rxn11846	1.14.14.1	R08318
rxn11847		R08319
rxn11848		R08320
rxn11849		R08321
rxn11850		R08322
rxn11851	1.14.14.1	R08324
rxn11852	1.14.14.1	R08325
rxn11853	1.14.14.1	R08326
rxn11854	1.14.14.1	R08327
rxn11856		R08329
rxn11857		R08330
rxn11860		R08333
rxn11861		R08334
rxn11862		R08335
rxn11863		R08336
rxn11864		R08337
rxn11865		R08338
rxn11866	1.14.14.1	R08339
rxn11867	1.14.14.1	R08340
rxn11868	1.14.14.1	R08341
rxn11869	1.14.14.1	R08342
rxn11870	1.14.14.1	R08343
rxn11871	1.14.14.1	R08344
rxn11872	1.14.14.1	R08345
rxn11875	1.4.3.4	R08348
rxn11876	1.2.3.1	R08349
rxn11992	1.14.14.1	R03697
rxn12031	1.14.14.1	R08264
rxn12032	1.14.14.1	R08265
rxn12033	3.1.1.1	R08295
rxn12034		R08302
rxn12035		R08305
rxn12037		R08311
rxn12038	1.4.3.4	R08346
rxn12039	1.4.3.4	R08347
rxn34679	1.4.3.4	R08348
rxn34682	3.1.1.1	R08300
rxn34685	3.1.1.1	R08295
rxn39893		R08339
rxn39894		R08340
