id	ec_numbers	KEGG
rxn00385	2.8.2.15	R00535
rxn00386	2.8.2.15	R00536
rxn00387	2.8.2.15	R00537
rxn01336	1.1.1.239|1.1.1.51|1.1.1.63	R01836
rxn01337	1.1.1.145|5.3.3.1	R01837
rxn01338	1.1.1.51|1.1.1.64	R01838
rxn01341	4.1.2.30	R01841
rxn01582	1.1.1.149	R02207
rxn01583	1.3.1.22|1.3.1.30	R02208
rxn01584	1.1.1.149	R02209
rxn01586	1.1.1.145|5.3.3.1	R02216
rxn01588	1.3.1.-|1.3.1.3|1.3.1.M16|1.3.99.6	R02219
rxn01688	1.1.1.148	R02347
rxn01689	1.1.1.148	R02349
rxn01690	2.8.2.15|2.8.2.4	R02350
rxn01692	1.1.1.51|1.1.1.62	R02352
rxn01693	1.1.1.51|1.1.1.62	R02353
rxn01694	1.14.14.1	R02354
rxn01695	1.14.14.1	R02355
rxn01696	1.14.14.1	R02356
rxn01697	2.4.1.17	R02358
rxn01793	1.1.1.209|1.1.1.213|1.1.1.50	R02476
rxn01794	1.1.1.209|1.1.1.213|1.1.1.50	R02477
rxn01795	2.4.1.17	R02478
rxn01809	1.1.1.145|5.3.3.1	R02499
rxn01812	2.4.1.17	R02502
rxn02034	1.1.1.-	R02834
rxn02035	1.1.1.-|1.1.1.146	R02836
rxn02038	1.1.1.145|5.3.3.1	R02840
rxn02039	1.3.1.3	R02841
rxn02070	1.3.1.3	R02893
rxn02214	1.14.14.1	R03088
rxn02215	1.14.14.1	R03089
rxn02216	1.14.14.1	R03090
rxn02217	2.4.1.17	R03091
rxn02384	1.1.1.149	R03325
rxn02385	1.1.1.145|5.3.3.1	R03327
rxn02444	3.1.6.2	R03404
rxn02445	2.8.2.2	R03405
rxn02446	1.1.1.51	R03406
rxn02447	1.1.1.51	R03407
rxn02448	1.14.14.1	R03408
rxn02636	1.3.1.3	R03713
rxn02717	1.1.1.-	R03847
rxn02718	1.1.1.146	R03848
rxn02798	3.1.6.1|3.1.6.2	R03980
rxn02905	1.1.1.145|5.3.3.1	R04163
