id	ec_numbers	KEGG
rxn27871	1.2.1.12|1.2.1.59	R01061
rxn30083	1.1.1.1|1.1.1.71	R00754
rxn30086	1.2.1.3|1.2.1.4|1.2.1.5	R00711
rxn30149	2.3.1.12	R02569
rxn30181	5.1.3.15|5.3.1.9	R02739
rxn30182	5.3.1.9	R03321
rxn30338	6.2.1.1	R00235
rxn30576	4.2.1.11	R00658
rxn30665	3.1.3.11	R04780
rxn31240	5.1.3.15	R02739
rxn31242	1.2.4.1	R03270
rxn31313	3.1.3.9	R01788
rxn31329	1.8.1.4	R07618
rxn31360	1.2.4.1|2.2.1.6|4.1.1.1	R00014
rxn31361	1.2.4.1|2.2.1.6|4.1.1.1	R00014
rxn31362	1.2.1.3|1.2.1.5	R00710
rxn31363	1.2.1.3|1.2.1.4|1.2.1.5	R00711
rxn31364	4.1.1.1	R00755
rxn31365	4.1.1.1	R00755
rxn31433		R02569
rxn31758	6.2.1.13	R00229
rxn31778	5.1.3.3	R01602
rxn33035	5.3.1.1	R01015
rxn33267	2.7.1.1|2.7.1.2	R01786
rxn33486	5.3.1.9	R03321
rxn33498	4.2.1.11	R00658
rxn33571	5.4.2.2	R00959
rxn33867	5.4.2.2|5.4.2.5	R00959;R08639
rxn34185	5.1.3.3	R01602
rxn34194	1.1.1.2|1.1.1.71	R00746
rxn34220	5.1.3.15|5.3.1.9	R02739
rxn34239	1.1.1.27	R00703
rxn34240	1.1.1.27	R00703
rxn34253	1.2.4.1	R03270
rxn34254	1.2.4.1	R03270
rxn34255	2.3.1.12	R02569
rxn35218	4.2.1.11	R00658
rxn35234	5.4.2.1|5.4.2.11|5.4.2.12	R01518
rxn35241	2.7.2.3	R01512
rxn35242	2.7.1.40	R00200
rxn35453	1.2.7.-|1.2.7.1	R01196
rxn35519	4.1.1.49	R00341
rxn37888	1.2.1.13|1.2.1.59	R01063
rxn37952	4.2.1.11	R00658
rxn37953	4.2.1.11	R00658
rxn38002	2.7.1.11	R04779
rxn38003	2.7.1.11	R04779
rxn38004	2.7.1.11	R04779
rxn38033	1.1.1.1|1.1.1.71	R00754
rxn38034	1.1.1.1|1.1.1.71	R00754
rxn38077	2.3.1.12	R02569
rxn38097	4.1.2.13	R01070
rxn38113	1.2.1.12|1.2.1.59	R01061
rxn38253	5.3.1.9	R03321
rxn38256	2.7.2.3	R01512
rxn38257	2.7.2.3	R01512
rxn38359	2.7.1.1|2.7.1.2	R01786
rxn38399	5.3.1.9	R02740
rxn39279		R00960
rxn39360		R02738
rxn39387		R03270
rxn39492		R05198
rxn39795		R07159
