id	ec_numbers	KEGG
rxn02851	1.14.13.38	R04060
rxn03756	1.14.14.-	R05456
rxn03758		R05459
rxn03974	1.5.1.-|1.5.1.29|1.5.1.39|1.5.1.41|1.5.1.42	R05705
rxn04485		R06650
rxn04486		R06651
rxn04487		R06652
rxn04488		R06653
rxn04489		R06654
rxn04490		R06655
rxn04491		R06656
rxn04494		R06659
rxn04496		R06661
rxn04500		R06665
rxn04501		R06666
rxn04502		R06667
rxn04505	2.4.1.-	R06670
rxn04506		R06671
rxn04507		R06672
rxn04508		R06673
rxn04509		R06674
rxn04510	1.1.1.-	R06677
rxn04511		R06679
rxn04512	2.1.1.-|2.1.1.288	R06680
rxn04513		R06681
rxn04514	1.1.1.-	R06682
rxn04515	1.14.13.-	R06683
rxn04516	2.4.1.-	R06684
rxn04517		R06685
rxn04518		R06686
rxn04519	2.1.1.-	R06687
rxn04520		R06688
rxn04521		R06689
rxn04522		R06690
rxn04523		R06691
rxn04524		R06692
rxn04525	2.1.1.-	R06693
rxn04526		R06694
rxn04527		R06695
rxn04528		R06696
rxn04530		R06698
rxn04531		R06699
rxn04532		R06700
rxn04533		R06701
rxn04534		R06702
rxn04535	2.1.1.-	R06703
rxn04536	1.-.-.-	R06704
rxn04538		R06706
rxn04541		R06709
rxn04544		R06712
rxn04545		R06713
rxn04546		R06714
rxn04547	2.1.1.-	R06715
rxn04549	2.4.1.-	R06717
rxn04550	2.4.1.-	R06718
rxn04551	2.1.1.-	R06719;R10404
rxn07139		R06650
rxn07140	2.1.1.-	R06675
rxn07141	5.5.1.23	R06676
rxn07142		R06678
rxn07143		R06699
rxn07145		R06707
rxn07146		R06710
rxn07147		R06711
rxn13989	2.4.1.-	R06716
rxn14030	2.4.1.-	R06660
rxn14053	1.14.-.-|1.14.13.232	R05463
rxn14253	2.4.1.-	R06668
rxn14292	1.14.-.-|1.14.13.233	R05462
rxn15634		R06662
rxn15635		R06664
rxn15636		R06688
rxn16050		R09188
rxn16051	2.1.1.-|2.1.1.M31	R09189
rxn16052	1.14.-.-	R09190
rxn16053	2.1.1.-	R09191
rxn16054		R09192
rxn16055	1.14.13.38	R09193
rxn16056		R09194
rxn16058		R09196
rxn16059		R09197
rxn16060		R09198
rxn16061		R09199
rxn16062	2.1.1.-	R09200
rxn16154	4.-.-.-	R09305
rxn16155	1.1.1.-	R09306
rxn16156		R09307
rxn16157	4.2.1.-	R09308
rxn16158	1.1.1.-	R09309
rxn16159		R09310
rxn16160		R09311
rxn16161		R09312
rxn16162	1.14.14.-	R09313
rxn16163	1.14.14.-	R09314
rxn16166		R09325
rxn16167		R09326
rxn16168	1.13.12.22	R09327
rxn16169	5.5.1.26	R09328
rxn16170	1.1.1.-	R09329
rxn16171		R09330
rxn16172	2.4.1.-|2.4.1.326	R09331
rxn16173	2.4.1.-|2.4.1.327	R09332
rxn16174		R09333
rxn16175	1.1.3.-|1.1.3.45	R09334
rxn16176	1.3.3.-|1.3.3.14	R09335
rxn16177		R09336
rxn16178		R09337
rxn16179		R09338
rxn16181		R09340
rxn16182		R09341
rxn16183		R09342
rxn16184		R09343
rxn16185		R09344
rxn16186	2.4.1.-	R09345
rxn16187		R09346
rxn16188		R09347
rxn16189		R09348
rxn16190		R09349
rxn16191		R09350
rxn16192	2.4.1.-	R09351
rxn16193	2.4.1.-	R09352
rxn16194	1.14.13.-	R09353
rxn16195		R09354
rxn16196		R09355
rxn16197		R09356
rxn16198		R09357
rxn39500		R05456
rxn39746		R06670
rxn39747		R06677
rxn39748		R06679
rxn39749	1.1.1.362	R06682
rxn39750	1.14.13.180	R06683
rxn39751		R06685
rxn39752		R06687
rxn39753	1.14.13.181	R06688
rxn39754	1.14.13.181	R06689
rxn39755		R06690
rxn39756		R06691
rxn39757		R06692
rxn39758	2.1.1.292	R06693
rxn39759		R06696
rxn39761	1.13.12.21	R06700
rxn39762		R06703
rxn39763		R06704
rxn39764		R06719
