id	ec_numbers	KEGG
rxn31293	2.4.1.69	R06024
rxn31294	2.4.1.-	R06027
rxn31296	2.4.1.69	R06035
rxn31298	2.4.1.69	R06085
rxn31301	2.4.1.69	R06156
rxn31494		R06031
rxn31495		R06041
rxn31496		R06086
rxn31497		R06170
rxn39566		R05971
rxn39568		R05974
rxn39569		R05975
rxn39570		R05977;R06006
rxn39571		R05978
rxn39588		R06021
rxn39589		R06025
rxn39590		R06026
rxn39591		R06029
rxn39592		R06032
rxn39593		R06033
rxn39594		R06037
rxn39595		R06038
rxn39596		R06039
rxn39599		R06075
rxn39600		R06076
rxn39602		R06089
rxn39603		R06090
rxn39605		R06095
rxn39606		R06097
rxn39623		R06153
rxn39624		R06155
rxn39626		R06162
rxn39627		R06163
rxn39628		R06164
rxn39629		R06165
rxn39630		R06167
rxn39631		R06168
rxn39632		R06169
rxn39640		R06187
rxn39642		R06189
rxn39643		R06190
rxn39644		R06191
rxn39645		R06192
rxn39646		R06193
rxn39647		R06197
rxn39648		R06198
rxn39655		R06215
rxn39656		R06216
rxn39657		R06221
rxn39658		R06222
rxn39659		R06224
rxn39660		R06227
rxn39661		R06230
rxn39663		R06232
