id	ec_numbers	KEGG
rxn02441	1.3.1.42	R03401
rxn02442	5.3.99.6	R03402
rxn04012	2.1.1.141	R05759
rxn07649	3.1.1.4	R07859
rxn07650	3.1.1.32	R07860
rxn07651	1.14.19.-	R07861
rxn07653	4.2.1.92	R07863
rxn07654	1.13.11.-|1.13.11.12|1.13.11.58	R07864
rxn07655	4.2.1.92	R07865
rxn07656		R07866
rxn07657	4.2.1.121	R07867
rxn07658		R07868
rxn07659	1.13.11.12	R07869
rxn07660	4.2.1.M17|4.2.1.M19	R07870
rxn07662	5.3.3.-	R07872
rxn07677	6.2.1.-	R07887
rxn07678	1.3.3.6	R07888
rxn07679	4.2.1.17|4.2.1.74	R07889
rxn07680	1.1.1.211|1.1.1.35	R07890
rxn07681	2.3.1.16	R07891
rxn07682	1.3.3.6	R07892
rxn07683	4.2.1.17|4.2.1.74	R07893
rxn07684	1.1.1.211|1.1.1.35	R07894
rxn07685	2.3.1.16	R07895
rxn07686	1.3.3.6	R07896
rxn07687	4.2.1.17|4.2.1.74	R07897
rxn07688	1.1.1.211|1.1.1.35	R07898
rxn07689	2.3.1.16	R07899
rxn07692	3.2.1.-	R07902
rxn19142	5.3.99.6	R03402
rxn21057	6.2.1.-	R07887
rxn23469	1.13.11.12	R07869
rxn23667	4.2.1.M17|4.2.1.M19	R07870
rxn26517	4.2.1.92	R07863
rxn27493	1.3.1.42	R03401
rxn28401	1.13.11.-|1.13.11.12|1.13.11.58	R07864
rxn31004	4.2.1.92	R07863
