id	ec_numbers	KEGG
rxn40172		R10349
rxn40173		R10350
rxn40174		R10351
rxn40175		R10352
rxn40176		R10353
rxn40177		R10356
rxn40178		R10357
rxn40179		R10358
rxn40180		R10359
rxn40181		R10360
rxn40182		R10361
rxn40183		R10362
rxn40184	2.5.1.-	R10365
rxn40185		R10366
rxn40186		R10367
rxn40187		R10368
rxn40188		R10369
rxn40189		R10370
rxn40190		R10371
rxn40191		R10372
rxn40192		R10373
rxn40193		R10376
rxn40194		R10379
rxn40195		R10380
rxn40196		R10381
rxn40197		R10382
rxn40198		R10383
rxn40199		R10384
rxn40212		R10405
rxn40213		R10406
rxn40217		R10410
rxn40326		R10566
rxn40327		R10569
rxn40328		R10570
rxn40329		R10571
rxn40433		R10692
rxn40435		R10694
