id	ec_numbers	KEGG
rxn00048	2.5.1.9	R00066
rxn00121	3.6.1.18|3.6.1.9	R00160
rxn00122	2.7.7.2	R00161
rxn00300	3.5.4.25	R00425
rxn00391	3.1.3.-|3.1.3.102|3.1.3.2	R00548
rxn00392	2.7.1.26	R00549
rxn01271	3.5.99.1	R01732
rxn01699	1.14.18.1	R02363
rxn02474	1.1.1.193	R03458
rxn02475	3.5.4.26	R03459
rxn03080	2.5.1.78	R04457
rxn03081		R04458
rxn03974	1.5.1.-|1.5.1.29|1.5.1.39|1.5.1.41|1.5.1.42	R05705
rxn03975	1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39	R05706
rxn05039	3.1.3.-|3.1.3.104	R07280
rxn05040	4.1.99.12	R07281
rxn05058	3.5.4.29	R07306
rxn08459	1.5.1.30|1.5.1.45	R09520
rxn10504	1.1.1.302	R09375
rxn10505	1.1.1.302	R09376
rxn10506	3.5.4.-	R09377
rxn13930	1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39	R05706
rxn13939	1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39	R05706
rxn14039	2.7.1.161	R08574
rxn15951	1.13.11.79|1.14.99.40	R09083
rxn16215	3.5.1.102	R09374
rxn16216	3.5.4.-	R09377
rxn20779	2.7.1.26	R00549
rxn30012	3.5.4.26	R03459
rxn30210	2.7.7.2	R00161
rxn30337	3.1.3.-|3.1.3.102|3.1.3.2	R00548
rxn30766	3.1.3.-|3.1.3.104	R07280
rxn31834	3.1.3.-|3.1.3.104	R07280
rxn32021	2.5.1.78	R04457
rxn32287	3.5.4.25	R00425
rxn32424	2.7.1.26	R00549
rxn32581	3.1.3.-|3.1.3.102|3.1.3.2	R00548
rxn32591	2.5.1.9	R00066
rxn32814	4.1.99.12	R07281
rxn32932	3.5.4.26	R03459
rxn33129	2.7.7.2	R00161
rxn33143	1.1.1.193	R03458
rxn33436	3.6.1.18|3.6.1.9	R00160
rxn35473	3.5.4.26	R03459
rxn38689	3.1.3.-|3.1.3.102|3.1.3.2	R00548
