id	ec_numbers	KEGG
rxn00003	2.2.1.6	R00006
rxn00100	2.7.1.24	R00130
rxn00346	4.1.1.11|4.1.1.15	R00489
rxn00654	3.5.1.6	R00905
rxn00719	1.3.1.1	R00977
rxn00720	1.3.1.2	R00978
rxn00898	4.2.1.9	R01209
rxn00900	1.1.1.84	R01211
rxn00903	2.6.1.42|2.6.1.6	R01214
rxn00912	2.1.2.11	R01226
rxn01626	3.5.2.2	R02269
rxn01789	1.1.1.106	R02471
rxn01790	1.1.1.169	R02472
rxn01791	6.3.2.1	R02473
rxn01792	3.5.1.22	R02474
rxn02128	2.7.1.33|2.7.1.34	R02971
rxn02129	4.1.1.30	R02972
rxn02130	3.5.1.92	R02973
rxn02175	2.7.7.3	R03035
rxn02176	3.6.1.9	R03036
rxn02186	1.1.1.86	R03051
rxn02289	1.2.1.33	R03198
rxn02341	4.1.1.36	R03269
rxn03047	2.7.1.33	R04391
rxn06022	3.1.4.14	R01623
rxn06023	2.7.8.-|2.7.8.7	R01625
rxn09177	6.3.2.5	R04231
rxn11582		R03927
rxn12510	2.7.1.33	R03018
rxn12512	6.3.2.5|6.3.2.51	R04230
rxn16217	2.7.1.169	R09378
rxn16218	6.3.2.36	R09379
rxn17749	2.1.2.11	R01226
rxn19242	2.6.1.42|2.6.1.6	R01214
rxn27484	1.3.1.2	R00978
rxn27739	2.6.1.42|2.6.1.6	R01214
rxn30144	2.2.1.6	R00006
rxn30146	1.1.1.169	R02472
rxn30213	2.7.7.3	R03035
rxn30214	2.7.1.24	R00130
rxn30578	2.1.2.11	R01226
rxn31924	3.5.2.2	R02269
rxn32271	1.1.1.86	R03051
rxn32553	4.2.1.9	R01209
rxn32643	2.7.7.3	R03035
rxn33067	2.7.1.24	R00130
rxn33164	2.2.1.6	R00006
rxn33392	3.5.1.6	R00905
rxn33637	1.1.1.86	R03051
rxn34582	3.5.1.6	R00905
rxn35352	6.3.2.1	R02473
rxn35353	1.1.1.169	R02472
rxn37906	1.1.1.169	R02472
rxn38055	2.6.1.42|2.6.1.6	R01214
