id	ec_numbers	KEGG
rxn00006	1.11.1.21|1.11.1.6	R00009
rxn00010	4.1.1.47	R00013
rxn00178	2.3.1.9	R00238
rxn00187	6.3.1.2	R00253
rxn00204	1.2.3.4	R00273
rxn00245	4.2.1.32	R00339
rxn00248	1.1.1.299|1.1.1.37	R00342
rxn00256	2.3.3.1|2.3.3.16|2.3.3.3|4.1.3.7	R00351
rxn00275	2.6.1.4|2.6.1.44	R00372
rxn00324	1.1.1.26|1.1.1.79	R00465
rxn00325	1.2.3.5	R00466
rxn00326	1.2.1.17	R00468
rxn00328	4.1.3.16|4.1.3.42	R00470
rxn00330	2.3.3.9|4.1.3.2	R00472
rxn00331	4.1.3.24	R00473
rxn00332	2.2.1.5	R00474
rxn00333	1.1.3.15	R00475
rxn00334	4.1.3.13	R00477
rxn00336	4.1.3.1	R00479
rxn00370	2.7.2.6	R00518
rxn00371	1.17.1.9|1.2.1.2	R00519
rxn00372	3.1.2.10	R00521
rxn00373	4.1.1.2	R00522
rxn00374	3.5.1.49	R00524
rxn00375	3.5.1.68	R00525
rxn00376	3.5.1.15|3.5.1.8	R00526
rxn00424	2.6.1.45	R00588
rxn00455	3.5.1.31	R00653
rxn00512	1.1.1.26|1.1.1.29|1.1.99.14	R00717
rxn00602	5.4.99.2	R00833
rxn00682	4.1.3.24	R00934
rxn00691	3.5.1.10	R00944
rxn00692	2.1.2.1	R00945
rxn00876	2.3.3.7	R01180
rxn00908	1.4.4.2|1.8.1.4|2.1.2.10	R01221
rxn00934	6.2.1.9	R01256
rxn00974	4.2.1.3|4.2.1.4	R01325
rxn00979	1.2.1.21	R01333
rxn00980	3.1.3.18	R01334
rxn01011	1.1.1.26|1.1.1.29|1.1.1.81	R01388
rxn01012		R01390
rxn01013	1.1.1.79|1.1.1.81	R01392
rxn01014	4.1.1.40	R01393
rxn01015	5.3.1.22	R01394
rxn01102	2.7.1.31	R01514
rxn01135	6.2.1.8	R01558
rxn01136	2.8.3.2	R01559
rxn01280	1.1.1.60	R01745
rxn01281	1.1.1.60	R01747
rxn01283	1.1.1.92	R01749
rxn01284	1.1.1.92	R01750
rxn01305	1.1.1.77	R01781
rxn01355	6.4.1.3	R01859
rxn01388	4.2.1.3	R01900
rxn01395	4.1.1.8	R01908
rxn01437	3.5.1.9	R01959
rxn01453	1.1.1.36	R01977
rxn01817	3.5.1.56	R02509
rxn01846	1.3.1.7	R02544
rxn01847	1.1.1.93	R02545
rxn01848	5.1.2.5	R02546
rxn01849	3.3.2.4	R02547
rxn01996	5.1.99.1	R02765
rxn02168	4.2.1.55	R03027;R9
rxn02178	2.3.3.12	R03040
rxn02242	4.1.1.54	R03127
rxn02243		R03128
rxn02251	4.1.1.-|4.1.1.39	R03140
rxn03440	4.2.1.148	R05076
rxn04143	1.1.1.93	R06180
rxn05851	1.1.99.14	R00476
rxn06631	3.5.1.27	R04268
rxn11978	1.2.2.1	R03146
rxn12822	1.4.7.1	R00021
rxn15045	4.1.3.1	R00479
rxn15046	4.1.3.1	R00479
rxn15280	4.2.1.3	R01900
rxn15281	4.2.1.3	R01900
rxn16150	1.3.1.85	R09291
rxn16151	5.4.99.63	R09292
rxn16152		R09293
rxn16825	5.1.99.1	R09979
rxn18964	4.1.3.16|4.1.3.42	R00470
rxn19031	2.3.1.9	R00238
rxn19039	4.2.1.3|4.2.1.4	R01325
rxn19040	4.2.1.3	R01900
rxn19264	1.11.1.21|1.11.1.6	R00009
rxn19316	2.3.3.1|2.3.3.16|2.3.3.3|4.1.3.7	R00351
rxn19763	1.4.4.2|1.8.1.4|2.1.2.10	R01221
rxn19835	6.3.1.2	R00253
rxn19836	6.3.1.2	R00253
rxn19849	1.1.1.26|1.1.1.29|1.1.1.81	R01388
rxn19870	2.1.2.1	R00945
rxn19871	3.1.3.18	R01334
rxn19941	4.1.3.1	R00479
rxn20068	1.1.1.299|1.1.1.37	R00342
rxn20162	2.3.3.9|4.1.3.2	R00472
rxn20202	5.4.99.2	R00833
rxn20619	6.4.1.3	R01859
rxn22404	1.11.1.21|1.11.1.6	R00009
rxn23652	1.1.1.299|1.1.1.37	R00342
rxn25701	4.1.1.-|4.1.1.39	R03140
rxn25769	1.1.3.15	R00475
rxn27744	1.11.1.21|1.11.1.6	R00009
rxn27765	2.3.3.1|2.3.3.16|2.3.3.3|4.1.3.7	R00351
rxn27895	2.7.1.31	R01514
rxn27900	1.1.1.26|1.1.1.29|1.1.1.81	R01388
rxn27909	2.6.1.4|2.6.1.44	R00372
rxn27914	2.1.2.1	R00945
rxn27915	1.1.1.26|1.1.1.79	R00465
